Title:,"Time Series, Area-Averaged of Ozone Total Column (DOAS) daily 0.25 deg. [OMI (daily)"
User Start Date:,2004-10-01T00:00:00Z
User End Date:,2024-11-19T23:59:59Z
User Bounding Box:,"28,19,31,22"
Data Bounding Box:,"28.125,19.125,30.875,21.875"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2004-10-01T00:00:00Z&endtime=2024-11-19T23:59:59Z&bbox=28,19,31,22&data=OMDOAO3e_003_ColumnAmountO3&portal=GIOVANNI&format=json"
Fill Value (mean_OMDOAO3e_003_ColumnAmountO3):, -1.267651e+30

time, mean_OMDOAO3e_003_ColumnAmountO3
2005-12-29,237.205307
2005-12-30,241.384933
2005-12-31,242.587936
2006-01-01,244.697723
2006-01-02,234.914261
2006-01-03,234.867599
2006-01-04,235.706879
2006-01-05,238.157166
2006-01-06,236.58168
2006-01-07,234.111923
2006-01-08,-1.267651e+30
2006-01-09,235.092606
2006-01-10,243.102188
2006-01-11,239.11528
2006-01-12,239.579315
2006-01-13,243.244278
2006-01-14,247.098495
2006-01-15,245.205246
2006-01-16,238.719986
2006-01-17,236.00676
2006-01-18,235.304871
2006-01-19,237.871033
2006-01-20,239.367386
2006-01-21,240.56665
2006-01-22,238.678543
2006-01-23,233.857376
2006-01-24,237.796341
2006-01-25,240.43158
2006-01-26,239.005997
2006-01-27,241.347366
2006-01-28,245.156662
2006-01-29,245.003113
2006-01-30,242.115952
2006-01-31,241.919617
2006-02-01,235.805862
2006-02-02,239.810593
2006-02-03,236.211685
2006-02-04,239.273056
2006-02-05,237.830597
2006-02-06,236.360397
2006-02-07,236.301941
2006-02-08,244.118591
2006-02-09,-1.267651e+30
2006-02-10,248.312271
2006-02-11,256.492798
2006-02-12,254.448593
2006-02-13,250.481308
2006-02-14,239.5811
2006-02-15,240.249115
2006-02-16,240.007095
2006-02-17,239.282166
2006-02-18,246.670181
2006-02-19,245.680069
2006-02-20,245.099655
2006-02-21,243.519806
2006-02-22,241.455551
2006-02-23,245.333649
2006-02-24,242.39856
2006-02-25,243.985336
2006-02-26,244.038269
2006-02-27,251.690887
2006-03-03,244.174225
2006-03-04,244.71846
2006-03-05,243.11113
2006-03-06,248.27713
2006-03-07,246.922302
2006-03-08,253.585434
2006-03-09,254.093323
2006-03-10,258.951599
2006-03-11,261.987885
2006-03-12,255.925262
2006-03-13,258.027802
2006-03-14,255.654846
2006-03-15,258.154388
2006-03-16,255.538651
2006-03-17,258.704498
2006-03-18,262.175079
2006-03-19,260.512878
2006-03-20,262.522217
2006-03-21,253.681473
2006-03-22,257.737854
2006-03-23,260.081268
2006-03-24,260.329468
2006-03-25,258.823669
2006-03-26,255.49408
2006-03-27,260.128021
2006-03-28,259.926727
2006-03-29,-1.267651e+30
2006-03-30,253.790512
2006-03-31,263.079834
2006-04-01,279.3172
2006-04-02,279.004547
2006-04-03,271.095581
2006-04-04,262.320221
2006-04-05,262.800201
2006-04-06,257.478729
2006-04-07,273.638519
2006-04-08,270.352234
2006-04-09,264.094391
2006-04-10,261.303619
2006-04-11,273.013031
2006-04-12,273.078918
2006-04-13,272.063995
2006-04-14,276.044128
2006-04-15,268.938843
2006-04-16,280.3414
2006-04-17,281.936096
2006-04-18,280.8237
2006-04-19,275.696503
2006-04-20,273.486603
2006-04-21,273.62384
2006-04-22,267.297577
2006-04-23,274.178436
2006-04-24,266.962219
2006-04-25,270.285828
2006-04-26,271.292694
2006-04-27,272.460236
2006-04-28,269.753906
2006-04-29,260.49939
2006-04-30,265.221985
2006-05-01,268.381256
2006-05-02,275.231445
2006-05-03,285.172089
2006-05-04,282.800659
2006-05-05,274.422211
2006-05-06,269.905212
2006-05-07,267.670532
2006-05-08,262.926483
2006-05-09,276.950043
2006-05-10,274.657562
2006-05-11,280.048523
2006-05-12,278.469482
2006-05-13,279.225372
2006-05-14,283.067169
2006-05-15,277.664764
2006-05-16,280.702209
2006-05-17,279.364105
2006-05-18,278.145111
2006-05-19,272.894592
2006-05-20,278.002258
2006-05-21,280.449432
2006-05-22,282.176117
2006-05-23,286.389496
2006-05-24,278.797211
2006-05-25,286.70459
2006-05-26,291.969971
2006-05-27,289.546417
2006-05-28,287.828918
2006-05-29,282.008362
2006-05-30,282.085236
2006-05-31,274.631134
2006-06-01,274.353302
2006-06-02,277.155396
2006-06-03,280.879211
2006-06-04,275.506897
2006-06-05,276.545471
2006-06-06,276.669434
2006-06-07,278.294067
2006-06-08,278.773346
2006-06-09,272.129669
2006-06-10,281.665771
2006-06-11,277.28421
2006-06-12,280.453461
2006-06-13,282.678345
2006-06-14,282.681549
2006-06-15,281.92926
2006-06-16,277.53775
2006-06-17,-1.267651e+30
2006-06-18,278.913147
2006-06-19,285.003479
2006-06-20,279.754547
2006-06-21,285.791412
2006-06-22,277.158966
2006-06-23,282.046539
2006-06-24,294.173035
2006-06-25,288.483734
2006-06-26,286.918549
2006-06-27,282.847443
2006-06-28,283.441315
2006-06-29,286.070557
2006-06-30,283.745758
2006-07-01,283.769684
2006-07-02,279.1875
2006-07-03,285.647278
2006-07-04,277.910767
2006-07-05,280.042969
2006-07-06,282.065521
2006-07-07,283.156006
2006-07-08,286.858063
2006-07-09,290.489929
2006-07-10,284.339966
2006-07-11,275.117584
2006-07-12,280.945007
2006-07-13,276.211792
2006-07-14,282.914978
2006-07-15,289.239014
2006-07-16,292.867859
2006-07-17,289.465759
2006-07-18,286.67337
2006-07-19,-1.267651e+30
2006-07-20,283.786621
2006-07-21,284.854828
2006-07-22,281.80304
2006-07-23,281.796783
2006-07-24,279.997803
2006-07-25,287.465424
2006-07-26,289.284515
2006-07-27,276.152802
2006-07-28,279.118927
2006-07-29,279.235199
2006-07-30,279.84494
2006-07-31,272.79068
2006-08-01,279.458344
2006-08-02,276.755768
2006-08-03,274.009003
2006-08-04,278.454834
2006-08-05,271.04715
2006-08-06,276.449066
2006-08-07,273.374634
2006-08-08,279.715027
2006-08-09,288.321442
2006-08-10,286.166443
2006-08-11,285.110748
2006-08-12,277.951599
2006-08-13,280.940552
2006-08-14,273.972412
2006-08-15,278.282715
2006-08-16,283.314423
2006-08-17,279.719849
2006-08-18,278.364014
2006-08-19,273.270874
2006-08-20,-1.267651e+30
2006-08-21,272.165955
2006-08-22,274.601135
2006-08-23,273.061951
2006-08-24,277.126556
2006-08-25,281.96756
2006-08-26,283.80545
2006-08-27,282.707062
2006-08-28,275.707642
2006-08-29,277.966217
2006-08-30,277.036957
2006-08-31,279.337708
2006-09-01,281.03299
2006-09-02,283.187408
2006-09-03,281.122864
2006-09-04,272.833923
2006-09-05,278.776489
2006-09-06,278.867371
2006-09-07,280.914581
2006-09-08,272.237457
2006-09-09,273.468048
2006-09-10,272.459564
2006-09-11,272.675598
2006-09-12,275.244019
2006-09-13,268.016449
2006-09-14,275.716217
2006-09-15,271.857239
2006-09-16,271.896851
2006-09-17,276.131073
2006-09-18,278.64856
2006-09-19,280.495514
2006-09-20,277.633606
2006-09-21,-1.267651e+30
2006-09-22,-1.267651e+30
2006-09-23,274.267303
2006-09-24,273.06781
2006-09-25,270.895996
2006-09-26,271.31601
2006-09-27,272.097321
2006-09-28,273.537537
2006-09-29,271.273834
2006-09-30,273.31662
2006-10-01,271.636688
2006-10-02,267.677521
2006-10-03,269.587616
2006-10-04,270.588806
2006-10-05,273.428162
2006-10-06,268.415039
2006-10-07,270.849731
2006-10-08,271.557892
2006-10-09,273.028168
2006-10-10,273.04953
2006-10-11,277.12442
2006-10-12,271.702026
2006-10-13,268.378723
2006-10-14,266.700775
2006-10-15,262.550964
2006-10-16,267.778625
2006-10-17,262.031677
2006-10-18,264.56842
2006-10-19,261.586639
2006-10-20,260.597656
2006-10-21,256.829041
2006-10-22,252.680084
2006-10-23,-1.267651e+30
2006-10-24,252.310989
2006-10-25,258.115082
2006-10-26,259.033081
2006-10-27,256.206055
2006-10-28,252.709885
2006-10-29,256.454437
2006-10-30,265.906158
2006-10-31,258.789154
2006-11-01,250.225876
2006-11-02,248.912796
2006-11-03,259.645142
2006-11-04,260.524872
2006-11-05,269.62088
2006-11-06,267.112732
2006-11-07,262.171417
2006-11-08,259.175049
2006-11-09,255.559052
2006-11-10,255.230988
2006-11-11,257.440033
2006-11-12,260.394257
2006-11-13,262.129364
2006-11-14,261.115143
2006-11-15,259.699036
2006-11-16,252.673233
2006-11-17,257.259796
2006-11-18,256.626251
2006-11-19,255.12973
2006-11-20,253.917099
2006-11-21,256.974243
2006-11-22,262.260468
2006-11-23,259.347748
2006-11-24,-1.267651e+30
2006-11-25,254.329453
2006-11-26,253.960953
2006-11-27,257.264862
2006-11-28,260.9133
2006-11-29,267.734772
2006-11-30,267.644135
2006-12-01,265.197113
2006-12-02,259.685028
2006-12-03,263.833435
2006-12-04,261.530334
2006-12-05,257.828888
2006-12-06,255.437027
2006-12-07,251.175812
2006-12-08,251.378845
2006-12-09,244.401596
2006-12-10,245.325439
2006-12-11,245.626999
2006-12-12,247.130768
2006-12-13,246.053589
2006-12-14,246.949326
2006-12-15,247.528397
2006-12-16,256.681183
2006-12-17,265.967407
2006-12-18,261.095917
2006-12-19,260.046173
2006-12-20,249.399872
2006-12-21,245.227051
2006-12-22,249.044556
2006-12-23,250.60611
2006-12-24,250.205139
2006-12-25,241.665329
2006-12-26,-1.267651e+30
2006-12-27,240.434692
2006-12-28,253.406754
2006-12-29,252.716385
2006-12-30,245.122192
2006-12-31,242.611038
2007-01-01,253.415573
2007-01-02,258.647461
2007-01-03,251.731262
2007-01-04,248.040314
2007-01-05,241.832672
2007-01-06,240.612396
2007-01-07,237.999725
2007-01-08,241.77771
2007-01-09,246.821899
2007-01-10,251.241272
2007-01-11,247.139023
2007-01-12,253.065536
2007-01-13,255.899338
2007-01-14,256.740997
2007-01-15,254.755035
2007-01-16,257.367615
2007-01-17,256.442352
2007-01-18,259.454315
2007-01-19,255.599075
2007-01-20,261.146027
2007-01-21,258.098053
2007-01-22,256.835693
2007-01-23,253.394775
2007-01-24,253.752014
2007-01-25,247.52356
2007-01-26,243.892075
2007-01-27,-1.267651e+30
2007-01-28,238.271667
2007-01-29,241.311905
2007-01-30,249.152557
2007-01-31,256.42215
2007-02-01,255.768692
2007-02-02,253.466232
2007-02-03,256.533997
2007-02-04,249.876984
2007-02-05,247.936691
2007-02-06,246.397675
2007-02-07,242.019547
2007-02-08,242.208099
2007-02-09,246.122711
2007-02-10,252.967865
2007-02-11,246.075134
2007-02-12,257.581238
2007-02-13,258.773773
2007-02-14,264.571198
2007-02-15,273.68515
2007-02-16,278.355072
2007-02-17,270.595459
2007-02-18,262.945374
2007-02-19,264.574799
2007-02-20,257.069183
2007-02-21,265.127716
2007-02-22,267.50058
2007-02-23,272.63504
2007-02-24,268.538361
2007-02-25,271.719543
2007-02-26,265.268677
2007-02-27,265.084473
2007-02-28,-1.267651e+30
2007-03-01,255.62326
2007-03-02,261.011169
2007-03-03,260.32663
2007-03-04,257.82843
2007-03-05,260.654907
2007-03-06,259.053101
2007-03-07,261.165802
2007-03-08,253.348404
2007-03-09,261.632202
2007-03-10,264.865021
2007-03-11,266.583771
2007-03-12,265.441864
2007-03-13,267.14679
2007-03-14,266.137207
2007-03-15,264.552185
2007-03-16,269.934479
2007-03-17,266.721893
2007-03-18,268.702972
2007-03-19,266.730255
2007-03-20,264.842834
2007-03-21,257.220245
2007-03-22,254.881882
2007-03-23,252.69519
2007-03-24,247.051193
2007-03-25,253.968918
2007-03-26,257.089722
2007-03-27,271.628784
2007-03-28,270.684753
2007-03-29,272.970367
2007-03-30,274.943451
2007-03-31,273.623779
2007-04-01,-1.267651e+30
2007-04-02,266.886871
2007-04-03,271.919586
2007-04-04,269.171997
2007-04-05,269.161713
2007-04-06,264.740479
2007-04-07,260.269012
2007-04-08,260.07724
2007-04-09,256.491089
2007-04-10,264.474487
2007-04-11,260.459503
2007-04-12,258.465149
2007-04-13,260.298706
2007-04-14,267.439056
2007-04-15,270.217468
2007-04-16,262.824097
2007-04-17,269.918701
2007-04-18,267.562622
2007-04-19,268.429199
2007-04-20,268.931976
2007-04-21,269.260773
2007-04-22,269.625793
2007-04-23,274.204742
2007-04-24,282.740204
2007-04-25,277.142395
2007-04-26,277.764679
2007-04-27,270.990387
2007-04-28,273.469727
2007-04-29,273.325256
2007-04-30,270.964752
2007-05-01,269.044922
2007-05-02,263.928833
2007-05-03,-1.267651e+30
2007-05-04,264.27356
2007-05-05,272.622375
2007-05-06,273.09787
2007-05-07,272.405884
2007-05-08,275.536591
2007-05-09,275.814789
2007-05-10,271.661163
2007-05-11,265.913391
2007-05-12,274.643463
2007-05-13,274.831879
2007-05-14,274.11795
2007-05-15,271.687714
2007-05-16,273.055176
2007-05-17,279.509827
2007-05-18,273.958069
2007-05-19,281.140076
2007-05-20,275.168396
2007-05-21,280.226685
2007-05-22,278.341095
2007-05-23,287.376495
2007-05-24,284.794708
2007-05-25,280.799377
2007-05-26,282.887054
2007-05-27,273.529877
2007-05-28,282.061768
2007-05-29,273.943268
2007-05-30,279.470093
2007-05-31,278.701843
2007-06-01,278.293701
2007-06-02,278.224426
2007-06-03,277.512787
2007-06-04,-1.267651e+30
2007-06-05,273.170929
2007-06-06,278.949188
2007-06-07,282.638397
2007-06-08,287.161224
2007-06-09,280.320129
2007-06-10,274.443085
2007-06-11,278.893494
2007-06-12,274.240967
2007-06-13,278.806152
2007-06-14,274.751038
2007-06-15,277.101379
2007-06-16,280.760742
2007-06-17,281.18045
2007-06-18,281.871246
2007-06-19,277.090637
2007-06-20,285.115051
2007-06-21,282.626373
2007-06-22,277.732117
2007-06-23,280.044708
2007-06-24,277.447693
2007-06-25,283.927185
2007-06-26,280.966095
2007-06-27,280.24173
2007-06-28,276.699524
2007-06-29,279.828308
2007-06-30,277.124176
2007-07-01,277.743622
2007-07-02,276.150146
2007-07-03,277.359924
2007-07-04,284.097778
2007-07-05,275.048889
2007-07-06,-1.267651e+30
2007-07-07,269.182556
2007-07-08,273.043793
2007-07-09,272.362915
2007-07-10,275.771545
2007-07-11,283.298065
2007-07-12,277.969971
2007-07-13,279.797363
2007-07-14,272.015503
2007-07-15,271.431732
2007-07-16,266.930481
2007-07-17,272.375214
2007-07-18,273.040375
2007-07-19,280.186829
2007-07-20,276.201477
2007-07-21,273.86322
2007-07-22,272.521423
2007-07-23,274.676239
2007-07-24,277.334259
2007-07-25,277.647797
2007-07-26,277.391846
2007-07-27,275.718719
2007-07-28,272.266235
2007-07-29,272.816223
2007-07-30,270.466858
2007-07-31,277.567535
2007-08-01,275.360535
2007-08-02,276.822479
2007-08-03,272.977081
2007-08-04,272.885712
2007-08-05,271.013855
2007-08-06,269.78775
2007-08-07,-1.267651e+30
2007-08-08,273.64682
2007-08-09,273.28952
2007-08-10,270.930542
2007-08-11,272.973267
2007-08-12,272.554993
2007-08-13,274.242981
2007-08-14,279.195343
2007-08-15,270.19278
2007-08-16,273.527863
2007-08-17,270.142914
2007-08-18,271.599945
2007-08-19,271.666138
2007-08-20,277.266205
2007-08-21,281.361145
2007-08-22,274.937164
2007-08-23,278.683929
2007-08-24,279.684296
2007-08-25,280.705261
2007-08-26,272.016266
2007-08-27,274.100403
2007-08-28,268.178986
2007-08-29,270.905823
2007-08-30,275.291656
2007-08-31,275.474182
2007-09-01,278.30246
2007-09-02,277.571838
2007-09-03,273.262146
2007-09-04,270.685791
2007-09-05,270.76828
2007-09-06,278.974152
2007-09-07,278.12262
2007-09-08,-1.267651e+30
2007-09-09,272.939484
2007-09-10,274.645447
2007-09-11,273.046814
2007-09-12,272.63266
2007-09-13,273.738373
2007-09-14,274.751984
2007-09-15,272.767212
2007-09-16,265.820282
2007-09-17,268.590149
2007-09-18,268.004791
2007-09-19,267.059601
2007-09-20,265.170105
2007-09-21,270.692169
2007-09-22,272.437622
2007-09-23,267.671265
2007-09-24,268.651489
2007-09-25,263.131409
2007-09-26,264.935974
2007-09-27,263.341797
2007-09-28,269.58078
2007-09-29,270.573792
2007-09-30,271.049438
2007-10-01,274.518402
2007-10-02,270.685852
2007-10-03,270.681702
2007-10-04,267.809052
2007-10-05,268.785248
2007-10-06,269.164886
2007-10-07,270.643738
2007-10-08,269.625458
2007-10-09,264.855164
2007-10-10,-1.267651e+30
