Title:,"Time Series, Area-Averaged of Ozone Total Column (DOAS) daily 0.25 deg. [OMI (daily)"
User Start Date:,2004-10-01T00:00:00Z
User End Date:,2024-11-19T23:59:59Z
User Bounding Box:,"29,-28,32,-25"
Data Bounding Box:,"29.125,-27.875,31.875,-25.125"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2004-10-01T00:00:00Z&endtime=2024-11-19T23:59:59Z&bbox=29,-28,32,-25&data=OMDOAO3e_003_ColumnAmountO3%2COMUVBd_003_UVindex&variableFacets=dataFieldMeasurement%3AUV%20Exposure%3B&portal=GIOVANNI&format=json"
Fill Value (mean_OMDOAO3e_003_ColumnAmountO3):, -1.267651e+30

time, mean_OMDOAO3e_003_ColumnAmountO3
2006-02-08,262.004608
2006-02-09,-1.267651e+30
2006-02-10,254.245682
2006-02-11,250.926224
2006-02-12,256.390808
2006-02-13,249.865997
2006-02-14,250.959457
2006-02-15,251.667068
2006-02-16,253.86203
2006-02-17,263.237427
2006-02-18,258.73172
2006-02-19,265.124481
2006-02-20,261.188263
2006-02-21,261.228546
2006-02-22,256.325684
2006-02-23,253.4991
2006-02-24,263.167084
2006-02-25,260.965088
2006-02-26,261.073975
2006-02-27,252.487885
2006-03-03,254.225571
2006-03-04,255.92865
2006-03-05,251.507233
2006-03-06,250.21521
2006-03-07,250.920212
2006-03-08,243.689987
2006-03-09,254.432739
2006-03-10,260.635101
2006-03-11,262.950409
2006-03-12,267.309509
2006-03-13,252.20192
2006-03-14,258.915466
2006-03-15,254.146133
2006-03-16,257.294586
2006-03-17,252.886581
2006-03-18,252.75795
2006-03-19,253.054764
2006-03-20,255.017746
2006-03-21,260.400116
2006-03-22,256.516174
2006-03-23,263.916595
2006-03-24,251.611298
2006-03-25,257.033966
2006-03-26,247.404434
2006-03-27,260.275543
2006-03-28,254.722153
2006-03-29,-1.267651e+30
2006-03-30,250.325974
2006-03-31,247.391296
2006-04-01,254.840271
2006-04-02,250.418106
2006-04-03,254.441422
2006-04-04,251.097458
2006-04-05,248.71846
2006-04-06,253.025208
2006-04-07,247.231171
2006-04-08,249.506119
2006-04-09,240.924988
2006-04-10,248.142212
2006-04-11,243.567062
2006-04-12,247.517883
2006-04-13,240.250931
2006-04-14,242.368744
2006-04-15,245.332626
2006-04-16,243.870895
2006-04-17,251.955658
2006-04-18,245.863205
2006-04-19,244.281845
2006-04-20,241.937622
2006-04-21,241.09111
2006-04-22,244.196655
2006-04-23,248.391571
2006-04-24,245.08725
2006-04-25,241.213501
2006-04-26,248.969788
2006-04-27,246.599854
2006-04-28,246.034607
2006-04-29,239.283112
2006-04-30,243.368362
2006-05-01,245.1828
2006-05-02,240.390823
2006-05-03,246.243988
2006-05-04,240.982376
2006-05-05,244.939575
2006-05-06,241.554382
2006-05-07,255.558167
2006-05-08,271.32196
2006-05-09,271.191986
2006-05-10,256.142426
2006-05-11,244.664612
2006-05-12,240.185364
2006-05-13,235.176849
2006-05-14,249.989822
2006-05-15,257.6922
2006-05-16,258.683868
2006-05-17,263.90329
2006-05-18,247.259491
2006-05-19,250.48027
2006-05-20,259.972382
2006-05-21,262.413239
2006-05-22,259.707489
2006-05-23,251.437683
2006-05-24,254.212509
2006-05-25,245.665649
2006-05-26,244.637344
2006-05-27,244.854446
2006-05-28,248.032074
2006-05-29,261.565704
2006-05-30,261.804688
2006-05-31,262.884186
2006-06-01,247.442322
2006-06-02,246.961502
2006-06-03,258.904541
2006-06-04,259.164368
2006-06-05,246.530548
2006-06-06,239.976212
2006-06-07,230.202103
2006-06-08,227.750031
2006-06-09,233.615723
2006-06-10,228.618134
2006-06-11,230.171265
2006-06-12,225.305801
2006-06-13,231.517105
2006-06-14,235.048203
2006-06-15,245.348816
2006-06-16,245.763748
2006-06-17,-1.267651e+30
2006-06-18,259.21051
2006-06-19,257.557831
2006-06-20,247.402313
2006-06-21,223.154602
2006-06-22,221.213684
2006-06-23,236.74118
2006-06-24,240.208084
2006-06-25,247.774887
2006-06-26,235.408798
2006-06-27,243.426285
2006-06-28,252.622162
2006-06-29,262.841003
2006-06-30,246.609207
2006-07-01,244.285324
2006-07-02,246.51857
2006-07-03,239.548203
2006-07-04,242.585999
2006-07-05,234.018906
2006-07-06,235.09584
2006-07-07,231.781601
2006-07-08,240.778641
2006-07-09,239.760513
2006-07-10,243.271255
2006-07-11,241.629211
2006-07-12,232.729706
2006-07-13,235.348175
2006-07-14,228.071136
2006-07-15,229.629837
2006-07-16,229.519958
2006-07-17,237.225296
2006-07-18,237.539429
2006-07-19,-1.267651e+30
2006-07-20,247.055725
2006-07-21,252.227127
2006-07-22,275.377991
2006-07-23,263.049408
2006-07-24,255.931595
2006-07-25,249.580505
2006-07-26,245.425323
2006-07-27,247.877792
2006-07-28,245.46933
2006-07-29,252.141159
2006-07-30,254.489044
2006-07-31,260.179596
2006-08-01,264.337067
2006-08-02,278.265991
2006-08-03,268.976288
2006-08-04,284.373199
2006-08-05,287.794312
2006-08-06,260.313568
2006-08-07,258.78244
2006-08-08,257.110657
2006-08-09,253.755264
2006-08-10,252.915833
2006-08-11,255.668716
2006-08-12,244.16629
2006-08-13,245.235413
2006-08-14,257.3797
2006-08-15,255.903015
2006-08-16,257.811157
2006-08-17,253.310684
2006-08-18,257.680786
2006-08-19,257.701172
2006-08-20,-1.267651e+30
2006-08-21,264.947662
2006-08-22,264.473663
2006-08-23,269.894073
2006-08-24,270.654724
2006-08-25,270.885406
2006-08-26,271.41156
2006-08-27,274.041809
2006-08-28,275.31723
2006-08-29,269.396118
2006-08-30,275.294556
2006-08-31,276.148254
2006-09-01,275.195465
2006-09-02,271.663605
2006-09-03,269.320923
2006-09-04,272.656128
2006-09-05,273.457458
2006-09-06,276.792603
2006-09-07,271.735199
2006-09-08,277.472351
2006-09-09,278.746735
2006-09-10,274.167328
2006-09-11,272.635132
2006-09-12,273.953583
2006-09-13,275.744263
2006-09-14,272.459717
2006-09-15,282.464172
2006-09-16,273.596466
2006-09-17,283.034729
2006-09-18,276.165405
2006-09-19,266.800995
2006-09-20,264.673035
2006-09-21,-1.267651e+30
2006-09-22,-1.267651e+30
2006-09-23,269.591187
2006-09-24,275.096161
2006-09-25,274.528046
2006-09-26,273.56665
2006-09-27,277.168243
2006-09-28,286.132935
2006-09-29,270.33432
2006-09-30,264.388214
2006-10-01,272.519592
2006-10-02,272.624939
2006-10-03,275.539124
2006-10-04,268.902985
2006-10-05,270.329132
2006-10-06,264.473633
2006-10-07,268.867706
2006-10-08,280.947418
2006-10-09,271.836792
2006-10-10,282.805603
2006-10-11,274.860016
2006-10-12,272.851044
2006-10-13,266.128204
2006-10-14,267.819153
2006-10-15,276.894196
2006-10-16,269.751923
2006-10-17,280.119843
2006-10-18,284.960236
2006-10-19,285.384918
2006-10-20,278.055115
2006-10-21,280.691071
2006-10-22,283.924133
2006-10-23,-1.267651e+30
2006-10-24,274.168915
2006-10-25,268.426422
2006-10-26,267.232635
2006-10-27,263.353607
2006-10-28,261.220551
2006-10-29,259.780853
2006-10-30,267.197693
2006-10-31,272.673279
2006-11-01,265.103516
2006-11-02,269.062744
2006-11-03,264.818878
2006-11-04,267.853302
2006-11-05,266.910278
2006-11-06,284.147247
2006-11-07,282.08197
2006-11-08,279.079285
2006-11-09,281.91745
2006-11-10,272.620026
2006-11-11,283.442261
2006-11-12,279.404327
2006-11-13,289.23877
2006-11-14,274.887634
2006-11-15,272.66449
2006-11-16,277.384674
2006-11-17,278.364868
2006-11-18,273.865326
2006-11-19,271.205963
2006-11-20,269.903015
2006-11-21,268.899109
2006-11-22,272.11026
2006-11-23,276.125854
2006-11-24,-1.267651e+30
2006-11-25,266.916321
2006-11-26,267.625702
2006-11-27,274.622559
2006-11-28,271.347107
2006-11-29,269.557373
2006-11-30,269.507568
2006-12-01,266.605194
2006-12-02,270.243805
2006-12-03,259.737335
2006-12-04,261.578217
2006-12-05,262.783356
2006-12-06,266.197876
2006-12-07,264.319489
2006-12-08,259.198914
2006-12-09,262.398041
2006-12-10,260.209045
2006-12-11,262.93042
2006-12-12,264.079193
2006-12-13,270.85199
2006-12-14,264.89679
2006-12-15,263.475891
2006-12-16,258.35321
2006-12-17,261.105377
2006-12-18,259.549133
2006-12-19,256.364563
2006-12-20,261.610474
2006-12-21,255.958542
2006-12-22,259.870117
2006-12-23,256.360229
2006-12-24,258.990784
2006-12-25,267.089722
2006-12-26,-1.267651e+30
2006-12-27,266.847168
2006-12-28,256.186707
2006-12-29,257.303986
2006-12-30,252.787628
2006-12-31,262.217621
2007-01-01,258.7146
2007-01-02,255.863312
2007-01-03,259.504639
2007-01-04,252.504349
2007-01-05,258.491638
2007-01-06,256.287628
2007-01-07,262.395325
2007-01-08,262.900452
2007-01-09,262.083282
2007-01-10,262.016266
2007-01-11,262.414795
2007-01-12,264.826721
2007-01-13,256.759888
2007-01-14,262.617798
2007-01-15,262.04483
2007-01-16,263.742035
2007-01-17,263.36264
2007-01-18,266.171539
2007-01-19,255.429703
2007-01-20,250.737473
2007-01-21,255.307587
2007-01-22,254.726196
2007-01-23,258.174957
2007-01-24,258.727997
2007-01-25,257.061218
2007-01-26,258.916534
2007-01-27,-1.267651e+30
2007-01-28,261.307098
2007-01-29,251.320953
2007-01-30,259.462799
2007-01-31,257.306732
2007-02-01,259.840485
2007-02-02,259.518463
2007-02-03,257.425323
2007-02-04,254.378586
2007-02-05,255.692657
2007-02-06,258.427368
2007-02-07,253.152252
2007-02-08,256.235687
2007-02-09,251.188553
2007-02-10,254.121231
2007-02-11,251.580124
2007-02-12,257.904175
2007-02-13,257.225983
2007-02-14,253.509628
2007-02-15,259.330078
2007-02-16,254.296753
2007-02-17,254.389847
2007-02-18,253.993011
2007-02-19,254.501785
2007-02-20,256.782959
2007-02-21,256.571899
2007-02-22,252.913925
2007-02-23,244.474274
2007-02-24,248.624451
2007-02-25,241.496536
2007-02-26,247.85466
2007-02-27,249.437408
2007-02-28,-1.267651e+30
2007-03-01,254.257874
2007-03-02,248.943222
2007-03-03,253.142761
2007-03-04,250.005264
2007-03-05,253.967087
2007-03-06,256.991577
2007-03-07,265.228516
2007-03-08,263.40033
2007-03-09,258.946564
2007-03-10,258.923096
2007-03-11,251.355225
2007-03-12,261.860199
2007-03-13,255.256958
2007-03-14,257.188446
2007-03-15,259.408539
2007-03-16,258.113159
2007-03-17,256.458679
2007-03-18,250.559357
2007-03-19,258.546967
2007-03-20,251.97702
2007-03-21,250.383301
2007-03-22,250.187439
2007-03-23,259.567688
2007-03-24,261.003571
2007-03-25,254.325241
2007-03-26,262.652008
2007-03-27,261.717621
2007-03-28,261.569275
2007-03-29,252.829239
2007-03-30,256.269653
2007-03-31,253.861877
2007-04-01,-1.267651e+30
2007-04-02,256.498657
2007-04-03,258.442444
2007-04-04,265.803833
2007-04-05,264.156769
2007-04-06,254.725983
2007-04-07,263.119049
2007-04-08,269.971802
2007-04-09,272.171875
2007-04-10,262.757446
2007-04-11,263.98764
2007-04-12,257.304993
2007-04-13,259.871521
2007-04-14,250.491913
2007-04-15,255.232315
2007-04-16,253.893692
2007-04-17,254.563858
2007-04-18,260.626099
2007-04-19,247.092651
2007-04-20,249.636322
2007-04-21,241.124588
2007-04-22,250.691238
2007-04-23,259.105164
2007-04-24,256.259888
2007-04-25,255.110138
2007-04-26,255.771988
2007-04-27,260.235535
2007-04-28,260.891876
2007-04-29,261.500488
2007-04-30,247.177521
2007-05-01,249.722229
2007-05-02,249.648483
2007-05-03,-1.267651e+30
2007-05-04,248.309525
2007-05-05,244.707306
2007-05-06,253.475418
2007-05-07,247.90715
2007-05-08,240.546478
2007-05-09,244.696365
2007-05-10,245.276215
2007-05-11,242.871552
2007-05-12,243.553284
2007-05-13,248.133514
2007-05-14,238.58194
2007-05-15,240.921738
2007-05-16,240.221497
2007-05-17,243.130386
2007-05-18,238.139435
2007-05-19,241.345184
2007-05-20,248.486603
2007-05-21,250.799362
2007-05-22,274.135315
2007-05-23,263.207855
2007-05-24,258.818329
2007-05-25,271.817139
2007-05-26,293.348755
2007-05-27,267.467377
2007-05-28,258.110535
2007-05-29,259.335541
2007-05-30,257.821991
2007-05-31,260.897369
2007-06-01,249.731628
2007-06-02,257.87088
2007-06-03,248.484695
2007-06-04,-1.267651e+30
2007-06-05,242.565002
2007-06-06,262.904053
2007-06-07,262.685272
2007-06-08,265.93158
2007-06-09,255.441788
2007-06-10,257.343567
2007-06-11,261.862488
2007-06-12,261.167511
2007-06-13,257.022186
2007-06-14,251.268616
2007-06-15,241.755814
2007-06-16,248.0354
2007-06-17,241.821091
2007-06-18,248.352997
2007-06-19,261.664856
2007-06-20,265.358093
2007-06-21,277.315186
2007-06-22,262.475586
2007-06-23,263.513977
2007-06-24,270.207733
2007-06-25,274.058899
2007-06-26,285.932739
2007-06-27,321.77652
2007-06-28,281.591461
2007-06-29,278.046997
2007-06-30,276.670044
2007-07-01,285.765961
2007-07-02,292.820496
2007-07-03,291.621582
2007-07-04,281.921814
2007-07-05,277.789307
2007-07-06,-1.267651e+30
2007-07-07,277.544556
2007-07-08,270.163055
2007-07-09,274.101349
2007-07-10,271.997803
2007-07-11,267.312103
2007-07-12,267.925018
2007-07-13,275.876099
2007-07-14,280.22821
2007-07-15,269.942627
2007-07-16,264.582123
2007-07-17,261.928589
2007-07-18,271.556274
2007-07-19,268.495392
2007-07-20,267.457794
2007-07-21,268.062347
2007-07-22,280.957794
2007-07-23,282.081451
2007-07-24,273.778778
2007-07-25,276.37149
2007-07-26,271.94635
2007-07-27,292.491028
2007-07-28,295.673981
2007-07-29,277.273193
2007-07-30,269.794769
2007-07-31,266.600952
2007-08-01,270.991791
2007-08-02,263.854919
2007-08-03,265.219574
2007-08-04,269.805542
2007-08-05,278.893524
2007-08-06,279.61853
2007-08-07,-1.267651e+30
2007-08-08,270.541504
2007-08-09,266.601532
2007-08-10,268.809509
2007-08-11,267.452698
2007-08-12,275.373016
2007-08-13,272.013306
2007-08-14,275.263428
2007-08-15,274.192688
2007-08-16,282.185181
2007-08-17,305.760315
2007-08-18,306.064026
2007-08-19,299.871216
2007-08-20,277.537323
2007-08-21,274.122101
2007-08-22,266.660431
2007-08-23,266.893829
2007-08-24,273.643585
2007-08-25,269.73999
2007-08-26,274.466919
2007-08-27,286.273987
2007-08-28,289.195343
2007-08-29,280.948486
2007-08-30,291.795837
2007-08-31,298.480621
2007-09-01,286.206879
2007-09-02,284.42514
2007-09-03,281.398529
2007-09-04,282.960205
2007-09-05,280.191193
2007-09-06,284.060181
2007-09-07,275.422058
2007-09-08,-1.267651e+30
2007-09-09,276.790833
2007-09-10,271.473145
2007-09-11,-1.267651e+30
2007-09-12,276.21579
2007-09-13,282.439178
2007-09-14,289.559357
2007-09-15,287.556458
2007-09-16,293.577271
2007-09-17,290.723541
2007-09-18,290.912537
2007-09-19,284.32135
2007-09-20,288.349396
2007-09-21,288.11438
2007-09-22,291.516296
2007-09-23,289.839996
2007-09-24,286.408234
2007-09-25,289.939728
2007-09-26,289.987518
2007-09-27,301.717102
2007-09-28,304.820923
2007-09-29,295.410706
2007-09-30,299.708832
2007-10-01,295.423492
2007-10-02,289.444092
2007-10-03,291.181396
2007-10-04,292.306671
2007-10-05,282.106689
2007-10-06,287.391754
2007-10-07,282.545105
2007-10-08,280.51416
2007-10-09,287.237396
2007-10-10,-1.267651e+30
2007-10-11,290.983734
2007-10-12,291.825195
2007-10-13,297.145355
2007-10-14,294.030609
2007-10-15,290.39856
2007-10-16,294.415985
2007-10-17,284.288666
2007-10-18,293.529541
2007-10-19,288.600525
2007-10-20,292.594696
2007-10-21,296.47699
2007-10-22,305.416016
2007-10-23,296.082733
2007-10-24,298.454102
2007-10-25,293.885895
2007-10-26,285.177887
2007-10-27,297.537811
2007-10-28,278.351318
2007-10-29,285.170959
2007-10-30,287.317017
2007-10-31,281.791382
2007-11-01,282.89856
2007-11-02,299.668488
2007-11-03,297.738586
2007-11-04,295.478027
2007-11-05,294.53241
2007-11-06,288.196167
2007-11-07,286.607361
2007-11-08,280.685944
2007-11-09,283.737946
2007-11-10,286.616455
2007-11-11,-1.267651e+30
2007-11-12,290.32608
2007-11-13,291.832031
2007-11-14,297.19754
2007-11-15,291.08194
2007-11-16,287.930359
2007-11-17,298.575378
2007-11-18,290.822998
2007-11-19,292.297058
2007-11-20,281.341034
2007-11-21,283.757812
2007-11-22,280.81485
2007-11-23,277.929565
2007-11-24,276.247314
2007-11-25,279.190399
2007-11-26,283.003052
2007-11-27,283.862549
2007-11-28,285.296936
2007-11-29,280.279816
2007-11-30,278.946564
2007-12-01,274.439941
2007-12-02,274.425171
2007-12-03,272.87851
2007-12-04,272.080963
2007-12-05,274.575409
2007-12-06,277.885681
2007-12-07,279.523041
2007-12-08,280.830078
2007-12-09,281.099701
2007-12-10,274.081909
2007-12-11,274.53833
2007-12-12,274.366638
2007-12-13,-1.267651e+30
2007-12-14,277.039307
2007-12-15,266.641327
2007-12-16,270.815399
2007-12-17,260.921204
2007-12-18,269.567566
2007-12-19,-1.267651e+30
2007-12-20,267.31955
2007-12-21,275.730469
2007-12-22,266.050537
2007-12-23,267.453827
2007-12-24,265.87674
2007-12-25,266.966827
2007-12-26,273.351715
2007-12-27,281.049377
2007-12-28,277.250854
2007-12-29,270.991333
2007-12-30,278.07785
2007-12-31,271.831055
2008-01-01,274.924805
2008-01-02,268.100098
2008-01-03,264.33905
2008-01-04,269.870178
2008-01-05,272.955688
2008-01-06,272.23233
2008-01-07,262.162109
2008-01-08,264.806641
2008-01-09,265.117859
2008-01-10,264.554382
2008-01-11,265.685944
2008-01-12,272.9104
2008-01-13,264.41803
2008-01-14,-1.267651e+30
2008-01-15,264.705566
2008-01-16,261.495697
2008-01-17,269.667572
2008-01-18,264.006927
2008-01-19,269.849274
2008-01-20,267.734802
2008-01-21,262.775696
2008-01-22,260.287506
2008-01-23,257.087463
2008-01-24,264.99054
2008-01-25,258.817657
2008-01-26,261.663635
2008-01-27,260.858124
2008-01-28,262.468964
2008-01-29,264.049408
2008-01-30,258.228058
2008-01-31,263.224335
2008-02-01,258.504059
2008-02-02,264.314789
2008-02-03,260.316925
2008-02-04,267.91922
2008-02-05,264.708649
2008-02-06,260.783386
2008-02-07,263.963531
2008-02-08,252.990784
2008-02-09,257.591675
2008-02-10,255.48996
2008-02-11,262.546753
2008-02-12,260.888672
2008-02-13,271.434967
2008-02-14,263.961121
2008-02-15,-1.267651e+30
2008-02-16,264.290161
2008-02-17,260.564148
2008-02-18,261.889648
2008-02-19,256.540619
2008-02-20,259.424927
2008-02-21,263.215118
2008-02-22,257.486389
2008-02-23,262.019623
2008-02-24,256.705933
2008-02-25,261.515045
2008-02-26,255.468887
2008-02-27,262.868256
2008-02-28,253.153427
2008-02-29,260.714081
2008-03-01,265.880463
2008-03-02,261.466705
2008-03-03,263.85791
2008-03-04,252.7388
2008-03-05,258.554321
2008-03-06,257.256012
2008-03-07,270.595886
2008-03-08,259.011169
2008-03-09,254.810806
2008-03-10,262.876099
2008-03-11,260.757538
2008-03-12,270.315491
2008-03-13,260.356201
2008-03-14,255.025986
2008-03-15,254.896133
2008-03-16,258.002075
2008-03-17,264.963043
2008-03-18,-1.267651e+30
2008-03-19,259.388885
2008-03-20,255.571335
2008-03-21,259.17569
2008-03-22,262.096497
2008-03-23,266.784088
2008-03-24,257.507111
2008-03-25,255.487778
2008-03-26,264.121643
2008-03-27,260.904266
2008-03-28,262.281677
2008-03-29,262.812775
2008-03-30,267.130157
2008-03-31,263.149323
2008-04-01,269.451294
2008-04-02,265.650574
2008-04-03,254.729248
2008-04-04,258.547729
2008-04-05,250.629364
2008-04-06,256.477631
2008-04-07,250.791061
2008-04-08,259.00473
2008-04-09,263.985382
2008-04-10,264.429382
2008-04-11,272.105988
2008-04-12,262.739136
2008-04-13,270.230499
2008-04-14,262.879547
2008-04-15,270.147614
2008-04-16,262.728027
2008-04-17,260.321991
2008-04-18,261.47525
2008-04-19,-1.267651e+30
2008-04-20,255.850632
2008-04-21,263.201843
2008-04-22,250.588257
2008-04-23,245.511612
2008-04-24,245.41478
2008-04-25,255.376678
2008-04-26,265.219818
2008-04-27,267.444244
2008-04-28,263.776245
2008-04-29,257.472443
2008-04-30,249.149933
2008-05-01,257.772064
2008-05-02,259.075958
2008-05-03,260.012909
2008-05-04,263.141876
2008-05-05,251.118698
2008-05-06,245.836304
2008-05-07,235.289932
2008-05-08,244.959808
2008-05-09,243.648087
2008-05-10,247.937485
2008-05-11,247.727875
2008-05-12,245.771713
2008-05-13,251.90715
2008-05-14,246.604721
2008-05-15,246.800446
2008-05-16,238.894928
2008-05-17,241.267014
2008-05-18,236.303391
2008-05-19,238.817902
2008-05-20,242.033401
2008-05-21,-1.267651e+30
2008-05-22,244.73941
2008-05-23,237.752548
2008-05-24,248.711227
2008-05-25,250.412628
2008-05-26,253.08429
2008-05-27,253.233154
2008-05-28,243.283127
2008-05-29,244.184982
2008-05-30,231.81572
2008-05-31,233.986847
2008-06-01,231.000809
2008-06-02,233.653122
2008-06-03,232.026138
2008-06-04,242.382278
2008-06-05,248.24118
2008-06-06,239.564758
2008-06-07,237.503708
2008-06-08,240.02124
2008-06-09,243.227753
2008-06-10,234.796356
2008-06-11,236.026291
2008-06-12,246.644882
2008-06-13,240.33255
2008-06-14,243.589355
2008-06-15,238.674362
2008-06-16,242.908493
2008-06-17,241.884415
2008-06-18,240.242249
2008-06-19,240.728775
2008-06-20,240.951096
2008-06-21,246.75322
2008-06-22,-1.267651e+30
2008-06-23,237.910431
2008-06-24,238.55896
2008-06-25,242.625824
2008-06-26,250.096359
2008-06-27,240.874908
2008-06-28,240.441269
2008-06-29,241.926971
2008-06-30,245.178375
2008-07-01,236.000031
2008-07-02,244.260239
2008-07-03,242.861115
2008-07-04,244.13945
2008-07-05,239.505692
2008-07-06,245.048035
2008-07-07,251.629257
2008-07-08,243.542099
2008-07-09,247.921555
2008-07-10,256.999664
2008-07-11,260.160187
2008-07-12,264.847107
2008-07-13,269.589508
2008-07-14,260.28949
2008-07-15,257.789978
2008-07-16,257.809967
2008-07-17,257.706512
2008-07-18,263.486053
2008-07-19,259.159576
2008-07-20,252.897491
2008-07-21,239.122025
2008-07-22,240.34021
2008-07-23,245.158875
2008-07-24,-1.267651e+30
2008-07-25,250.899231
2008-07-26,249.165787
2008-07-27,250.939209
2008-07-28,258.091614
2008-07-29,252.040436
2008-07-30,254.010696
2008-07-31,262.207428
2008-08-01,262.327942
2008-08-02,252.893997
2008-08-03,246.83783
2008-08-04,237.537262
2008-08-05,253.183578
2008-08-06,254.723434
2008-08-07,260.957153
2008-08-08,269.924622
2008-08-09,270.79483
2008-08-10,272.371582
2008-08-11,268.808624
2008-08-12,265.022034
2008-08-13,255.069901
2008-08-14,251.919876
2008-08-15,250.452148
2008-08-16,254.055237
2008-08-17,258.764038
2008-08-18,254.603226
2008-08-19,271.54715
2008-08-20,274.185608
2008-08-21,285.759064
2008-08-22,270.143402
2008-08-23,270.232483
2008-08-24,270.426025
2008-08-25,-1.267651e+30
2008-08-26,258.19693
2008-08-27,259.338562
2008-08-28,264.397888
2008-08-29,261.357635
2008-08-30,275.700623
2008-08-31,275.31015
2008-09-01,279.402893
2008-09-02,269.148315
2008-09-03,263.920166
2008-09-04,268.822021
2008-09-05,267.075409
2008-09-06,270.192108
2008-09-07,271.191162
2008-09-08,268.232208
2008-09-09,269.174866
2008-09-10,262.898102
2008-09-11,265.908295
2008-09-12,257.872284
2008-09-13,262.096436
2008-09-14,259.843323
2008-09-15,264.791992
2008-09-16,269.351959
2008-09-17,271.15329
2008-09-18,275.408112
2008-09-19,274.475433
2008-09-20,291.277283
2008-09-21,297.305176
2008-09-22,279.336914
2008-09-23,274.050049
2008-09-24,271.197052
2008-09-25,273.42688
2008-09-26,-1.267651e+30
2008-09-27,-1.267651e+30
2008-09-30,271.748932
2008-10-01,276.913361
2008-10-02,285.648285
2008-10-03,279.465973
2008-10-04,279.335083
2008-10-05,271.908905
2008-10-06,279.709961
2008-10-07,279.806091
2008-10-08,288.026062
2008-10-09,285.917633
2008-10-10,276.878845
2008-10-11,275.771057
2008-10-12,272.93045
2008-10-13,275.708618
2008-10-14,272.861084
2008-10-15,276.942383
2008-10-16,274.781952
2008-10-17,272.50827
2008-10-18,281.72345
2008-10-19,279.525299
2008-10-20,283.750458
2008-10-21,271.632874
2008-10-22,278.023315
2008-10-23,279.642822
2008-10-24,270.366119
2008-10-25,278.733612
2008-10-26,277.657715
2008-10-27,274.838257
2008-10-28,-1.267651e+30
2008-10-29,271.385162
2008-10-30,266.441864
2008-10-31,273.344299
2008-11-01,271.696075
2008-11-02,266.152344
2008-11-03,274.217255
2008-11-04,279.604889
2008-11-05,280.29364
2008-11-06,280.383698
2008-11-07,277.870453
2008-11-08,283.43634
2008-11-09,285.835358
2008-11-10,275.891541
2008-11-11,271.642639
2008-11-12,277.307098
2008-11-13,269.072693
2008-11-14,272.584625
2008-11-15,265.55899
2008-11-16,271.28006
2008-11-17,271.368286
2008-11-18,276.844849
2008-11-19,278.483887
2008-11-20,275.37207
2008-11-21,279.232391
2008-11-22,275.013214
2008-11-23,282.487915
2008-11-24,268.360535
2008-11-25,269.42511
2008-11-26,271.886261
2008-11-27,266.78067
2008-11-28,277.727539
2008-11-29,-1.267651e+30
2008-11-30,269.647461
2008-12-01,264.668793
2008-12-02,268.181488
2008-12-03,266.932922
2008-12-04,271.777252
2008-12-05,274.980743
2008-12-06,273.83197
2008-12-07,268.968384
2008-12-08,260.77774
2008-12-09,269.258942
2008-12-10,263.984314
2008-12-11,279.518982
2008-12-12,267.37085
2008-12-13,269.397522
2008-12-14,276.804962
2008-12-15,269.673126
2008-12-16,271.968262
2008-12-17,267.660736
2008-12-18,270.914764
2008-12-19,264.678101
2008-12-20,262.139893
2008-12-21,265.58667
2008-12-22,262.443054
2008-12-23,267.398254
2008-12-24,264.302917
2008-12-25,268.148529
2008-12-26,265.497101
2008-12-27,274.106537
2008-12-28,252.348389
2008-12-29,258.588196
2008-12-30,260.695648
2008-12-31,-1.267651e+30
2009-01-01,262.503845
2009-01-02,254.475159
2009-01-03,267.0755
2009-01-04,258.991882
2009-01-05,263.325165
2009-01-06,260.569214
2009-01-07,255.953156
2009-01-08,262.57605
2009-01-09,258.247925
2009-01-10,254.73381
2009-01-11,251.932297
2009-01-12,263.121094
2009-01-13,263.968536
2009-01-14,263.200348
2009-01-15,263.729889
2009-01-16,261.566528
2009-01-17,265.387177
2009-01-18,265.857971
2009-01-19,266.49292
2009-01-20,259.160461
2009-01-21,266.939789
2009-01-22,261.583527
2009-01-23,260.888641
2009-01-24,258.451599
2009-01-25,-1.267651e+30
2009-01-26,261.407928
2009-01-27,250.791138
2009-01-28,246.746307
2009-01-29,241.708282
2009-01-30,241.857529
2009-01-31,253.458374
2009-02-01,-1.267651e+30
2009-02-02,256.269012
2009-02-03,246.146957
2009-02-04,252.218719
2009-02-05,249.910675
2009-02-06,250.821167
2009-02-07,257.528595
2009-02-08,255.989258
2009-02-09,262.034363
2009-02-10,-1.267651e+30
2009-02-11,254.254395
2009-02-12,251.677536
2009-02-13,253.565079
2009-02-14,252.10408
2009-02-15,254.552612
2009-02-16,249.201813
2009-02-17,255.077927
2009-02-18,252.878525
2009-02-19,247.946869
2009-02-20,256.68866
2009-02-21,254.68425
2009-02-22,259.205139
2009-02-23,249.700638
2009-02-24,249.382416
2009-02-25,257.26355
2009-02-26,-1.267651e+30
2009-02-27,258.288483
2009-02-28,252.192902
2009-03-01,263.492004
2009-03-02,252.290268
2009-03-03,254.720734
2009-03-04,262.135437
2009-03-05,-1.267651e+30
2009-03-06,259.097198
2009-03-07,252.688477
2009-03-08,259.080078
