,Unnamed: 0,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0,precalibrated_AOT465,precalibrated_AOT540,precalibrated_AOT619,tau_aerosols_465_calitoo,tau_aerosols_540_calitoo,tau_aerosols_619_calitoo,tau_aerosols_465_expected,tau_aerosols_540_expected,tau_aerosols_619_expected
225,227,2024-08-29,07:12:11,23,850,1701.1860160129972,2012.5274758814048,1768.338095592458,01614,4648.79200N,00950.67689E,25.9,0.06667505948042471,0.06311400385881057,0.0678077509030385,1.39,0.99,2024-08-29 07:12:11,46.8132,9.844614833333331,1.1187560505283651,2.289367916136355,242,0.9828437244732358,0.1581,0.1315,0.106,0.12283808427842788,0.13424169685073586,0.1050287945096105,0.10923023644026938,0.10665824623826707,0.08831261159527465
226,228,2024-08-29,07:36:08,24,850,1868.0487592104444,2179.390219078852,1866.0138477080368,01606,4648.79274N,00950.67789E,29.8,0.056207410552407605,0.04863892902721428,0.06120312697813712,1.44,1.0,2024-08-29 07:36:08,46.81321233333333,9.8446315,1.0506882097005863,2.0121778572309426,242,0.9828437244732358,0.1559,0.1241,0.1032,0.12010724255963448,0.1295649056745267,0.10355160165783742,0.10462482874795623,0.09818166257720941,0.0845326602124665
227,229,2024-08-29,07:36:26,24,850,1872.11858221526,2172.268028820424,1868.0487592104444,0000M,4648.79291N,00950.67700E,29.9,0.05588743311412539,0.050781786240917524,0.06108446731051473,1.44,1.0,2024-08-29 07:36:26,46.813215166666666,9.844616666666669,1.048942880448592,2.006067391935924,242,0.9828437244732358,0.1553,0.126,0.103,0.11998190350060475,0.13195426276842173,0.10356193510673117,0.10445233037979276,0.10047542656263651,0.08448506211722714
228,230,2024-08-29,07:36:42,24,850,1870.0836707128524,2181.42513058126,1860.9265689520169,01607,4648.79278N,00950.67619E,29.9,0.05642956230269122,0.0486848494456343,0.0629886519879217,1.39,1.0,2024-08-29 07:36:42,46.813213,9.844603166666667,1.048942880448592,2.006067391935924,242,0.9828437244732358,0.1562,0.1242,0.1051,0.12052403268917058,0.12985732597313857,0.10546611978413814,0.1049944595683586,0.09837848976735332,0.08638924679463411
229,231,2024-08-29,07:46:54,24,850,1863.9789362056288,2219.0709933758058,1909.7644450098064,01614,4648.79217N,00950.67813E,31.6,0.07099863768817152,0.0483052728209089,0.05663705155234311,1.93,1.0,2024-08-29 07:46:54,46.813202833333335,9.8446355,1.0192722831646883,1.9084482781052177,242,0.9828437244732358,0.1736,0.1264,0.1,0.13837160688038672,0.13362980592598303,0.10128728599443165,0.12204767994678609,0.1005407945165598,0.08123461111537092
230,232,2024-08-29,07:47:21,24,850,1841.594909679142,2220.08844912701,1907.7295335073984,01614,4648.79134N,00950.68263E,31.6,0.0773291320027458,0.04806507758132777,0.05719567197409009,2.04,0.99,2024-08-29 07:47:21,46.813189,9.8447105,1.0192722831646883,1.9084482781052177,242,0.9828437244732358,0.1806,0.1266,0.1009,0.144702101194961,0.13338961068640195,0.10184590641617863,0.12837817426136036,0.1003005992769787,0.08179323153711787
231,233,2024-08-29,07:47:38,25,850,1894.502608741747,2234.332829643865,1901.6247990001743,01614,4648.79218N,00950.67874E,31.7,0.06321739457833006,0.04517854170630122,0.059263815832575784,1.68,0.99,2024-08-29 07:47:38,46.813203,9.844645666666668,1.017526953912694,1.9030522349957764,242,0.9828437244732358,0.1662,0.1235,0.1028,0.13078139764732846,0.13074500976747447,0.10404065457141748,0.1144111847464647,0.09756217553557127,0.0839311209808
232,234,2024-08-29,07:58:32,24,850,1965.7245113260235,2289.275440208878,1928.0786485314773,01615,4648.79383N,00950.67147E,33.4,0.05518688350206599,0.039627821527248856,0.058201627903721354,1.57,0.98,2024-08-29 07:58:32,46.8132305,9.8445245,0.9878563566287906,1.8165939826443287,242,0.9828437244732358,0.1616,0.1209,0.1034,0.12596650089271397,0.12926670607726579,0.10510955771749192,0.10881717058226278,0.09450458121511295,0.0840429389738582
233,235,2024-08-29,07:58:56,25,850,1953.515042311576,2243.4899314047007,1920.9564582730495,01615,4648.79466N,00950.67036E,33.5,0.05928733576961828,0.05119852765937454,0.06060508437065251,1.57,1.0,2024-08-29 07:58:56,46.81324433333333,9.844506,0.9861110273767962,1.8118010327476293,242,0.9828437244732358,0.1656,0.1324,0.1057,0.13025419400720764,0.14107454348080525,0.10763710471825744,0.11305949675002544,0.10622045867395889,0.08651475620832705
234,236,2024-08-29,07:59:12,25,850,1976.9165245892664,2233.315373892661,1931.1310157850887,01617,4648.79348N,00950.67466E,33.5,0.05271487878323816,0.053707336457645964,0.05768940413372514,1.52,0.97,2024-08-29 07:59:12,46.81322466666667,9.844577666666666,0.9861110273767962,1.8118010327476293,242,0.9828437244732358,0.1594,0.1352,0.103,0.12368173702082749,0.14358335227907668,0.1047214244813301,0.10648703976364529,0.10872926747223031,0.0835990759713997
235,237,2024-08-29,08:53:32,24,849,2160.058559805977,2464.2778294159566,2059.3304404367864,01595,4648.78111N,00950.66507E,41.4,0.043193354652841326,0.02288490598794842,0.04211412627027013,1.96,0.99,2024-08-29 08:53:32,46.8130185,9.844417833333331,0.8482300164692442,1.5121458610312266,242,0.9828437244732358,0.1649,0.1172,0.0944,0.12822339729570761,0.13057124927064037,0.09846627141312447,0.10762130390565591,0.08881028660434527,0.07315820171523907
236,238,2024-08-29,08:53:45,25,849,2165.1458385619967,2465.2952851671607,2050.1733386759506,00*7A,4648.78483N,00950.66727E,41.4,0.041637692055137426,0.02261191862996536,0.04506129964912221,1.82,0.98,2024-08-29 08:53:45,46.8130805,9.8444545,0.8482300164692442,1.5121458610312266,242,0.9828437244732358,0.1635,0.117,0.0974,0.12666773469800371,0.13029826191265734,0.10141344479197653,0.10606564130795201,0.08853729924636221,0.07610537509409115
237,239,2024-08-29,08:54:03,25,849,2128.5174315186546,2469.3651081719763,2057.2955289343786,01585,4648.78643N,00950.66415E,41.4,0.05292101181708528,0.021521094687259733,0.04276791956655,2.14,0.97,2024-08-29 08:54:03,46.81310716666667,9.8444025,0.8482300164692442,1.5121458610312266,242,0.9828437244732358,0.175,0.1161,0.0952,0.13795105445995157,0.12920743796995168,0.09912006470940435,0.11734896106989987,0.08744647530365655,0.07381199501151894
238,240,2024-08-29,09:18:16,25,849,2167.1807500644045,2473.4349311767924,2050.1733386759506,01630,4648.79533N,00950.69145E,44.5,0.05514242966648755,0.028791026048715494,0.05244242055511408,1.86,0.97,2024-08-29 09:18:16,46.8132555,9.8448575,0.7941248096574199,1.426718194399835,242,0.9828437244732358,0.1823,0.1278,0.1073,0.1452638198263759,0.14292530913536935,0.11216876551410843,0.12342813400514716,0.09866382351305845,0.08534532343944862
239,241,2024-08-29,09:18:33,25,849,2206.8615243613585,2489.714223196055,2057.2955289343786,01635,4648.79465N,00950.69719E,44.5,0.04242495525940185,0.024192998805285103,0.05001171965479237,1.69,0.97,2024-08-29 09:18:33,46.81324416666666,9.844953166666668,0.7941248096574199,1.426718194399835,242,0.9828437244732358,0.1698,0.1233,0.105,0.1325463454192902,0.13832728189193896,0.10973806461378674,0.11071065959806145,0.09406579626962806,0.08291462253912693
240,242,2024-08-29,09:18:48,25,849,2161.0760155571807,2469.3651081719763,2055.2606174319703,01636,4648.79458N,00950.69648E,44.6,0.057566825885259604,0.03020987180306197,0.05093411081801305,1.96,0.98,2024-08-29 09:18:48,46.813243,9.844941333333333,0.7923794804054256,1.4241909164025093,242,0.9828437244732358,0.1847,0.1292,0.1057,0.14784813969289515,0.14454669027950337,0.11076644232399147,0.12597370566193064,0.10020666105924227,0.08389540108675655
241,243,2024-08-29,09:38:04,26,849,2325.90384725222,2584.3376080580224,2131.5697987722665,01582,4648.79548N,00950.65462E,46.7,0.013285582032317944,0.0025407526265786764,0.029114523083966694,1.82,0.99,2024-08-29 09:38:04,46.813258,9.844243666666667,0.7557275661135446,1.374055279589088,242,0.9828437244732358,0.1442,0.1047,0.0857,0.10686102179495269,0.12104941869218785,0.09112997785044527,0.08418844761899816,0.07509153927746563,0.0632784835089718
242,244,2024-08-29,09:38:32,26,849,2342.183139271483,2579.2503293020027,2127.4999757674505,01607,4648.79350N,00950.67309E,46.8,0.008543300504917528,0.004177138508593017,0.03068403373894894,1.64,1.0,2024-08-29 09:38:32,46.813225,9.8445515,0.7539822368615504,1.3718011480649182,242,0.9828437244732358,0.1394,0.1063,0.0872,0.10227250260326295,0.12288053696704396,0.09280139175268168,0.07956267305377548,0.07684713997098801,0.06490413208182436
243,245,2024-08-29,09:38:46,26,849,2308.607099481753,2580.2677850532064,2129.5348872698587,01609,4648.79185N,00950.67813E,46.8,0.019068954694924617,0.0038896336232167785,0.029987122952196226,1.93,0.99,2024-08-29 09:38:46,46.8131975,9.8446355,0.7539822368615504,1.3718011480649182,242,0.9828437244732358,0.15,0.1061,0.0866,0.11279815679327002,0.12259303208166775,0.09210448096592896,0.09008832724378255,0.07655963508561177,0.06420722129507164
244,246,2024-08-29,09:39:07,26,849,2355.4100640371344,2575.180506297186,2133.6047102746743,01615,4648.79161N,00950.68286E,46.8,0.004438203168871363,0.0053282933114501465,0.028595296987760237,1.62,1.0,2024-08-29 09:39:07,46.8131935,9.844714333333334,0.7539822368615504,1.3718011480649182,242,0.9828437244732358,0.1355,0.1077,0.0853,0.09816740526721676,0.12403169176990111,0.09071265500149298,0.07545757571772929,0.07799829477384514,0.06281539533063565
245,247,2024-08-29,09:54:56,26,849,2323.868935749812,2588.407431062838,2134.6221660258784,01599,4648.79174N,00950.66803E,48.3,0.01933570974188037,0.004520872048067509,0.03082819716621744,1.91,0.99,2024-08-29 09:54:56,46.813195666666665,9.844467166666666,0.7278022980816354,1.3393368082771917,242,0.9828437244732358,0.153,0.109,0.0887,0.11533682480950139,0.12610153590958764,0.0944512250046059,0.09207652907521294,0.07895233008006462,0.0658777604303187
246,248,2024-08-29,09:55:12,27,849,2282.1532499504506,2578.2328735507986,2129.5348872698587,01596,4648.79117N,00950.66989E,48.4,0.03321416830353599,0.007658277101769853,0.03278188483225897,2.14,0.98,2024-08-29 09:55:12,46.81318616666667,9.844498166666666,0.7260569688296411,1.337259365470342,242,0.9828437244732358,0.1667,0.112,0.0905,0.12936442184877514,0.1294278174685611,0.09650375153836879,0.10606799106446854,0.08220536498171159,0.0678858978650187
247,249,2024-08-29,10:11:16,27,849,2348.287873778707,2611.8089133405288,2139.709444781898,01615,4648.79250N,00950.67875E,49.7,0.01596308498970203,0.00031227566134447125,0.03135377621159652,1.83,0.97,2024-08-29 10:11:16,46.813208333333336,9.844645833333333,0.7033676885537148,1.3111859520887792,242,0.9828437244732358,0.1516,0.1065,0.0901,0.11402532157856163,0.12450324798308335,0.09634277559970805,0.09026563272686458,0.07634175971521488,0.06715584541380867
248,250,2024-08-29,10:11:29,27,849,2326.921303003424,2569.0757717899637,2125.4650642650427,01612,4648.79268N,00950.67789E,49.7,0.022934204220081134,0.012893892430041179,0.03644795384177389,1.78,1.0,2024-08-29 10:11:29,46.813211333333335,9.8446315,0.7033676885537148,1.3111859520887792,242,0.9828437244732358,0.1586,0.1192,0.0953,0.1209964408089407,0.13708486475178008,0.10143695322988544,0.09723675195724366,0.08892337648391162,0.07225002304398606
249,251,2024-08-29,10:11:39,27,849,2284.1881614528584,2602.651811579693,2153.953825298753,01610,4648.79283N,00950.67700E,49.7,0.037070562085187,0.002990918402106751,0.026293399060975397,2.48,0.98,2024-08-29 10:11:39,46.813213833333336,9.844616666666669,0.7033676885537148,1.3111859520887792,242,0.9828437244732358,0.1728,0.1093,0.0851,0.13513279867404657,0.12718189072384564,0.09128239844908695,0.11137310982234952,0.07902040245597715,0.06209546826318757
250,252,2024-08-29,11:33:54,25,848,2265.8739579311878,2488.6967674448515,2069.504997948826,01604,4648.79784N,00950.67213E,52.1,0.05145731859779765,0.04255068895358701,0.061472941360342176,1.56,1.0,2024-08-29 11:33:54,46.81329733333333,9.8445355,0.6614797865058508,1.2672920658506186,242,0.9828437244732358,0.191,0.152,0.122,0.15291603558220193,0.17104313570082705,0.1287128975900078,0.12833340693026993,0.1212135277121337,0.09851504985183834
251,253,2024-08-29,11:34:09,26,848,2220.08844912701,2406.282851597332,2046.103515671135,01605,4648.79802N,00950.67214E,52.1,0.06756528724561647,0.06912389668410342,0.0704465530022805,1.59,0.95,2024-08-29 11:34:09,46.81330033333333,9.844535666666667,0.6614797865058508,1.2672920658506186,242,0.9828437244732358,0.207,0.1786,0.131,0.16902400423002076,0.19761634343134346,0.13768650923194614,0.14444137557808875,0.14778673544265006,0.10748866149377667
252,254,2024-08-29,11:34:21,26,848,2281.1357941992464,2520.237895732174,2090.871568724109,01602,4648.79989N,00950.67331E,52.1,0.04616024734198468,0.03261287463152784,0.053367824474807285,1.71,1.0,2024-08-29 11:34:21,46.8133315,9.844555166666666,0.6614797865058508,1.2672920658506186,242,0.9828437244732358,0.1856,0.142,0.1139,0.14761896432638896,0.16110532137876785,0.12060778070447292,0.12303633567445696,0.11127571339007451,0.09040993296630345
253,255,2024-08-29,11:34:35,26,848,2232.297918141457,2427.6494223726145,2065.4351749440098,0000M,4648.80035N,00950.67353E,52.1,0.06323757574962588,0.06214815528238126,0.06302625698956218,1.72,0.96,2024-08-29 11:34:35,46.813339166666665,9.844558833333334,0.6614797865058508,1.2672920658506186,242,0.9828437244732358,0.2027,0.1715,0.1235,0.16469629273403022,0.19064060202962133,0.13026621321922782,0.14011366408209816,0.14081099404092792,0.10006836548105835
254,256,2024-08-29,12:11:24,27,848,2253.66448891674,2493.784046200871,2085.784289968089,01587,4648.80525N,00950.68219E,50.6,0.05052764755012501,0.037621721101976195,0.05252383837523897,1.8,1.0,2024-08-29 12:11:24,46.81342083333333,9.844703166666667,0.6876597252857658,1.2941070949901312,242,0.9828437244732358,0.1875,0.145,0.1119,0.14988405131568774,0.1634516921413918,0.11837052399181691,0.12581079619719768,0.11465459714594298,0.08879840203027317
255,257,2024-08-29,12:11:40,27,848,2298.4325419697134,2529.394997493009,2090.871568724109,01583,4648.80674N,00950.68423E,50.5,0.034997694121572026,0.02645592219014941,0.05045649568113578,1.57,1.0,2024-08-29 12:11:40,46.81344566666667,9.844737166666668,0.6894050545377601,1.2959670045887168,242,0.9828437244732358,0.1723,0.134,0.11,0.13421150634862325,0.15210530809885,0.11620868129718925,0.11017280000962024,0.10337824435037261,0.0866789998247105
256,258,2024-08-29,12:12:04,27,848,2255.699400419148,2517.185528478562,2090.871568724109,01592,4648.80265N,00950.67992E,50.5,0.0494790094523177,0.0301895968138785,0.05045649568113578,1.85,1.0,2024-08-29 12:12:04,46.8133775,9.844665333333332,0.6894050545377601,1.2959670045887168,242,0.9828437244732358,0.1866,0.1376,0.1099,0.1486928216793689,0.1558389827225791,0.11620868129718925,0.12465411534036588,0.1071119189741017,0.0866789998247105
257,259,2024-10-05,15:48:13,18,987,417.7364063069647,673.9613619654132,722.813590865273,00282,4734.25449N,00735.33049E,10.9,0.1838717617325403,0.166607868436311,0.15417552564746992,0.85,1.0,2024-10-05 15:48:13,47.57090816666667,7.5888415,1.3805554383275145,5.288334738206553,279,1.0030248589157125,0.2135,0.1905,0.1671,0.20818524289642817,0.19739968974596847,0.1702888519129885,0.20229428254868917,0.18545856461402696,0.1630522652105882
258,260,2024-10-06,13:17:58,21,980,1777.59970605526,2060.580825180649,1722.797024534498,00285,4734.13364N,00734.84829E,30.7,0.08840191858549665,0.08184026118680006,0.10577914200199229,0.56,0.91,2024-10-06 13:17:58,47.568894,7.580804833333333,1.0349802464326374,1.958699190443256,280,1.0036005259918406,0.1646,0.145,0.1405,0.1540464175841518,0.16497577228468344,0.1492838636324303,0.13814128503478088,0.13273566764961328,0.12974564508867995
259,261,2024-10-09,09:04:44,23,949,2055.0601220928024,2390.275640556149,1958.573756244302,00540,4722.70079N,00832.87010E,29.1,0.0044304447571861805,0.00012701970421238017,0.034674276655172157,0.64,0.45,2024-10-09 09:04:44,47.3783465,8.547835,1.0629055144645467,2.05619422368412,283,1.005323385817081,0.0832,0.0636,0.0697,0.06696239118749167,0.07932063692620402,0.07611620955065568,0.05181140501628867,0.04860920601119389,0.057504401189586024
260,263,2024-10-09,13:04:03,24,944,1219.5080879408404,1445.3060781223824,1163.804618997376,00503,4722.63037N,00832.93260E,30.7,0.2807828648541436,0.2629128734887857,0.30604198321551684,0.21,0.38,2024-10-09 13:04:03,47.37717283333333,8.548876666666667,1.0349802464326374,1.958699190443256,283,1.005323385817081,0.3636,0.3296,0.3428,0.3464273638527987,0.34604838458666903,0.3495467048459549,0.33052223130342784,0.31380827995159893,0.33000848630220453
261,264,2024-10-09,13:10:39,24,944,1222.4922023485258,1402.5337716122224,1134.958179723082,00465,4722.63526N,00832.92336E,30.1,0.2711417158684979,0.2712190448192773,0.3118313129199561,0.05,0.1,2024-10-09 13:10:39,47.37725433333333,8.548722666666666,1.0454522219446034,1.9939752549745429,283,1.005323385817081,0.3524,0.3366,0.3477,0.3356248766925576,0.3528837785607145,0.35456637837546295,0.3200011270143084,0.3212140440988774,0.3353738168083758
262,265,2024-10-09,14:00:20,24,944,854.4514254006376,1024.5459466387158,832.5679197442768,00480,4722.64883N,00832.91999E,24.6,0.3410460497128577,0.3355988643595005,0.37452408735262205,0.05,0.09,2024-10-09 14:00:20,47.3774805,8.5486665,1.1414453308042916,2.4022246968686893,283,1.005323385817081,0.4101,0.3906,0.4045,0.3945705294225704,0.4033849705038466,0.4099964822326985,0.38160197977400756,0.37709739343795745,0.3940656274320499
263,267,2024-10-11,13:35:05,22,988,1631.4497777163665,2000.066018601124,1740.743002776537,00260,4734.13626N,00734.84788E,27.1,0.09696678360627861,0.07376526889381564,0.08123823192878424,1.34,0.99,2024-10-11 13:35:05,47.56893766666666,7.580798,1.0978120995044334,2.1951732620015725,285,1.0064667772356446,0.1636,0.1293,0.1116,0.15553975790010763,0.1479450437221744,0.1200564266075499,0.1413479987403137,0.11917799014074623,0.10262295403989807
264,268,2024-10-11,13:35:57,22,988,1614.5590065707036,2019.9375140666093,1728.8201054972458,00253,4734.13711N,00734.84768E,27.0,0.10069564535764444,0.06861861014792985,0.0838143855678167,1.34,0.92,2024-10-11 13:35:57,47.56895183333334,7.580794666666667,1.0995574287564276,2.2026892645852665,285,1.0064667772356446,0.1672,0.124,0.1142,0.15906875731355538,0.14254526921083235,0.12250012504457508,0.1449254231859379,0.11387637439038764,0.10512613886339087
265,269,2024-10-21,11:16:46,21,973,2043.3377347890955,2452.4005114828506,2035.4331400703757,00480,4722.75322N,00832.90072E,31.6,0.022859424009886692,-0.0040821613942876814,0.02324409299660579,1.94,0.82,2024-10-21 11:16:46,47.379220333333336,8.548345333333334,1.0192722831646883,1.9084482781052177,295,1.012069598085042,0.1025,0.0615,0.0593,0.09023239320210188,0.08124237171078648,0.06789432743869431,0.07390846626850126,0.04815336030136324,0.047841652559633574
266,270,2024-10-21,12:25:41,24,972,1975.1606053401365,2306.1655091865323,1929.7091857074968,00495,4722.74628N,00832.90336E,29.3,0.025085975725856524,0.018405361390089074,0.04264750856217972,0.94,0.89,2024-10-21 12:25:41,47.37910466666666,8.548389333333333,1.059414855960558,2.0433916182045806,295,1.012069598085042,0.0994,0.0796,0.0762,0.08800970796602955,0.09809515596191327,0.08434909051976353,0.0727637952536547,0.06719130655491458,0.06562067228441196
267,271,2024-10-21,12:47:01,23,972,1896.1146581529367,2266.6425355929327,1892.162360793577,00489,4722.74543N,00832.90192E,27.8,0.033797510322204766,0.020002970787846207,0.04613252565692999,1.04,0.78,2024-10-21 12:47:01,47.3790905,8.548365333333333,1.085594794740473,2.1441437500680216,295,1.012069598085042,0.105,0.0785,0.0782,0.09376449110026122,0.09594818587864622,0.08587457328563716,0.07923497541487065,0.06649649130522299,0.06802619309045055
268,272,2024-10-21,13:03:54,24,972,1781.4980347314986,2169.811250288614,1825.961380024298,00499,4722.75228N,00832.90399E,26.4,0.05085547048198477,0.03292473307129184,0.05616848806789779,1.11,0.82,2024-10-21 13:03:54,47.379204666666666,8.548399833333333,1.1100294042683936,2.2490348195865346,295,1.012069598085042,0.1189,0.0888,0.0868,0.10802569564966666,0.10532799551364332,0.09405703576662294,0.09417381128707916,0.07724987671416335,0.0770410729584603
269,273,2024-10-21,13:26:32,24,972,1638.2272554547003,2073.968039324135,1763.7126966143787,0000M,4722.74397N,00832.90071E,24.2,0.06603753106724472,0.03956975708509335,0.05989612675626993,1.35,0.84,2024-10-21 13:26:32,47.37906616666667,8.548345166666667,1.1484266478122689,2.4394823355705366,295,1.012069598085042,0.1296,0.0915,0.0884,0.11874454401458287,0.10632058200813042,0.09482676011052579,0.10597405996799128,0.08043448891053527,0.07913921350019262
270,274,2024-10-21,13:45:36,25,972,1633.2868837555004,2121.3956076364543,1797.3072241689383,00502,4722.74801N,00832.90447E,22.1,0.0457227811751936,0.018013539190904003,0.041443978022582956,1.55,0.73,2024-10-21 13:45:36,47.3791335,8.548407833333334,1.18507856210415,2.6579891250383505,295,1.012069598085042,0.1051,0.0663,0.0681,0.09409687941152997,0.07927694194548109,0.07350304938419683,0.08237622564553834,0.05551888129216425,0.05910513763811509
271,275,2024-10-21,14:05:15,25,971,1493.968401838062,1886.2339147545367,1629.3345863961404,00489,4722.75674N,00832.90218E,19.8,0.05194891708085275,0.044143792659827784,0.06275809851764921,0.71,0.82,2024-10-21 14:05:15,47.379279,8.548369666666666,1.2252211349000195,2.952134792809341,295,1.012069598085042,0.1061,0.088,0.0869,0.09550310280397836,0.09930301461715223,0.09162285877370349,0.08495027495742227,0.07791216654262255,0.07865953035876727
272,276,2024-10-21,14:25:43,25,971,1054.2753206092673,1405.041711252463,1232.1287017804652,00490,4722.74705N,00832.90626E,17.2,0.12367029865450027,0.11048856479419199,0.12748014466613097,0.51,0.79,2024-10-21 14:25:43,47.3791175,8.548437666666667,1.270599695451872,3.381713821625913,295,1.012069598085042,0.1717,0.1491,0.1487,0.16169179716909052,0.15864091205763334,0.15267821509215782,0.15247949480065207,0.13996734292097704,0.1413616179869813
273,277,2024-10-21,14:44:47,25,971,1065.1441383475071,1487.051881459182,1333.9003587839838,00501,4722.75357N,00832.90148E,14.6,0.07407239385646794,0.062297497712367415,0.07712050244349816,0.69,0.78,2024-10-21 14:44:47,47.37922616666667,8.548358,1.3159782560037243,3.9671620817772255,295,1.012069598085042,0.1164,0.096,0.0957,0.1064829242041764,0.10334383132008378,0.09860000372967304,0.09863011415856579,0.0874259873936697,0.088953437228109
274,278,2024-10-21,15:06:58,25,971,1001.907380597748,1500.884922216942,1404.053636912623,00483,4722.75772N,00832.90238E,11.4,0.02810919684648333,0.021295515191003887,0.033459483808469664,0.93,0.78,2024-10-21 15:06:58,47.37929533333333,8.548373,1.371828792067543,5.059260627922552,295,1.012069598085042,0.0637,0.0491,0.0489,0.05352354817206742,0.05348153410961714,0.05030239215118304,0.04736585586493325,0.040999736571851624,0.04273814597791137
275,279,2024-10-24,07:55:29,20,998,908.5559220053424,1292.299954209553,1246.921482535019,00281,4734.15420N,00734.83275E,15.9,0.14099209765791368,0.11651245628046089,0.10908244750506446,1.23,1.0,2024-10-24 07:55:29,47.56923666666667,7.580545833333334,1.293288975727798,3.650178317681202,298,1.013696546016883,0.1818,0.1504,0.1277,0.17621717869652956,0.16112327912594696,0.13242724209365594,0.16768242572365674,0.14382311969465836,0.12194296173426294
276,280,2024-10-24,08:35:03,20,998,1366.2865928093368,1773.7063493654782,1611.9222329606182,00246,4734.15637N,00734.82664E,20.8,0.09560259051160566,0.07387864202181287,0.07338556360645274,1.45,1.0,2024-10-24 08:35:03,47.569272833333336,7.580444,1.2077678423800762,2.8160529245007164,298,1.013696546016883,0.1464,0.1165,0.0966,0.14126147210684972,0.1317033571994871,0.1036451735365844,0.1301986934291837,0.10927882593478654,0.09005541017972832
277,281,2024-10-24,08:59:30,21,998,1414.624530027862,1792.44963114409,1606.9897903872993,0000M,4734.14238N,00734.83946E,23.4,0.11618716080551553,0.09255880975911553,0.09255000934477625,1.32,1.0,2024-10-24 08:59:30,47.56903966666667,7.580657666666667,1.162389281828223,2.517953698310348,298,1.013696546016883,0.1727,0.1401,0.1185,0.16725157359912649,0.15722936283313796,0.12639203872568955,0.15487907831883171,0.13215000299785065,0.11119339036689421
278,282,2024-10-24,09:05:17,22,998,1561.6113187127653,1957.1932130929413,1729.3143662056082,00296,4733.94077N,00734.95074E,23.9,0.08239876540579624,0.06119705739335087,0.06626491624145828,1.45,0.99,2024-10-24 09:05:17,47.5656795,7.582512333333334,1.1536626355682518,2.4682729016988305,298,1.013696546016883,0.141,0.1103,0.0932,0.13449099027980552,0.1271692836299371,0.10078810975841057,0.12186946442385024,0.10158513253989572,0.08528354670219115
279,283,2024-10-24,09:20:15,22,998,1578.3816234620497,2009.4771043701217,1738.192762837582,00271,4733.94078N,00734.97202E,25.3,0.0930397024561567,0.059821145108712,0.07199885259441371,1.52,0.93,2024-10-24 09:20:15,47.56567966666667,7.582867,1.1292280260403311,2.3399592839455625,298,1.013696546016883,0.1543,0.1113,0.1002,0.14798844790138313,0.12941101336058144,0.10841515420386535,0.13467481015474006,0.10242393402044929,0.09206038550899368
280,284,2024-10-24,09:26:07,22,998,1759.8955101601853,2164.3558011723358,1848.6794764799256,00275,4734.14077N,00734.84230E,25.8,0.0509676081417631,0.030803571795070116,0.04794475590029598,1.38,0.91,2024-10-24 09:26:07,47.56901283333333,7.580705,1.1205013797803596,2.297629929116185,298,1.013696546016883,0.1132,0.0832,0.0766,0.10692867716177637,0.10167549778323311,0.08503195691476761,0.09336976157943574,0.07419123408685589,0.06837588347170095
281,285,2024-10-24,10:22:57,21,997,1908.8552758744163,2262.0181641240497,1917.7336725063903,00273,4734.13602N,00734.82229E,29.4,0.042532219165011265,0.02832160328692334,0.046079182446522426,1.27,0.96,2024-10-24 10:22:57,47.568933666666666,7.5803715,1.0576695267085636,2.037059184485236,298,1.013696546016883,0.1124,0.0871,0.0782,0.10565155709343307,0.10825912278793841,0.08791039858741787,0.09035825070075801,0.07725920519620906,0.06912376090118005
282,286,2024-10-24,10:44:25,22,997,1569.5032268300756,1825.9902406426584,1584.3005545500323,00269,4734.13633N,00734.82632E,30.1,0.14583043693692507,0.1388994490118213,0.1445538031316482,0.71,0.99,2024-10-24 10:44:25,47.56893883333333,7.580438666666667,1.0454522219446034,1.9939752549745429,298,1.013696546016883,0.2171,0.1989,0.1773,0.21031359776098477,0.22056418275325854,0.1872888685871551,0.1946898480827355,0.1888944482914214,0.16809630702006795
283,287,2024-10-24,11:15:12,22,997,1897.0174136984508,2254.12625600674,1909.84176438908,00273,4734.13633N,00734.82684E,30.4,0.05299801787895789,0.03463597935325346,0.05199660551940957,1.35,0.96,2024-10-24 11:15:12,47.56893883333333,7.580447333333334,1.0402162341886203,1.9761527212254597,298,1.013696546016883,0.1254,0.0955,0.0854,0.11806273968142303,0.11703723130888724,0.09511709014731612,0.10229808246959246,0.08508187372429847,0.07575143463228315
284,288,2024-10-25,13:37:00,24,942,1933.483169241514,2323.9264813372,1973.907855594855,00683,4723.54368N,00850.61718E,21.6,-0.02157073148861377,-0.018506956228170467,0.004365222063631224,6.86,0.77,2024-10-25 13:37:00,47.39239466666667,8.843619666666667,1.1938052083641215,2.716471891665873,299,1.0142317405169246,0.2237,0.032,0.0323,0.025761923577759388,0.04143751026312483,0.03573409552756446,0.014293603090467039,0.018190935526880496,0.021646155592769663
