CALITOO #2205-0427
------------------------------------------
CN0_465=3521;RAY_465=0.19490
CN0_540=3595;RAY_540=0.10637;OZ_540=0.0128
CN0_619=2690;RAY_619=0.06281;OZ_619=0.0154
----------------------------------------------------------------------
Date;Time;Temperature;Pression;RAW465;RAW540;RAW619;Altitude;Latitude;Longitude;Elevation;AOT465;AOT540;AOT619;Alpha;R²
2024-06-04;08:27:17;+23;0841;2594;2773;2204;01567;4648.80426N;00950.64183E;48.2;0.0502;0.0363;0.0432;0.55;0.23
2024-06-04;08:27:30;+23;0841;2566;2724;2180;01568;4648.80390N;00950.64164E;48.3;0.0584;0.0497;0.0515;0.45;0.58
2024-06-04;08:27:41;+23;0841;2632;2742;2220;01567;4648.80456N;00950.63991E;48.3;0.0395;0.0448;0.0379;0.13;0.04
2024-06-04;09:01:07;+23;0841;2623;2806;2224;01621;4648.79615N;00950.67731E;53.5;0.0576;0.0374;0.0445;0.93;0.38
2024-06-04;09:01:37;+23;0841;2593;2746;2207;0000M;4648.79483N;00950.67820E;53.6;0.0671;0.0549;0.0508;0.98;0.95
2024-06-04;09:36:21;+25;0841;2676;2797;2241;01603;4648.79308N;00950.67733E;58.4;0.0537;0.0484;0.0447;0.64;1.00
2024-06-04;09:36:56;+25;0841;2603;2785;2246;01610;4648.79309N;00950.67767E;58.5;0.0774;0.0522;0.0429;2.07;0.97
2024-06-04;09:37:12;+25;0841;2669;2801;2249;01612;4648.79266N;00950.67877E;58.5;0.0562;0.0474;0.0418;1.03;1.00
2024-06-14;11:58:05;+22;0843;1821;1929;1569;01597;4648.79136N;00950.66164E;65.2;0.4147;0.3931;0.3734;0.37;1.00
2024-06-18;06:32:50;+23;0845;1866;2077;1712;0000M;4648.80063N;00950.67063E;29.1;0.1345;0.1273;0.1260;0.23;0.88
2024-06-18;06:33:22;+23;0845;1792;2000;1681;01614;4648.80067N;00950.67079E;29.2;0.1551;0.1464;0.1354;0.47;0.99
2024-06-18;06:33:42;+23;0845;1843;2060;1723;01613;4648.80069N;00950.67045E;29.3;0.1420;0.1324;0.1237;0.48;1.00
2024-06-18;06:34:09;+23;0845;1875;2063;1735;01612;4648.80078N;00950.67013E;29.3;0.1343;0.1322;0.1208;0.37;0.84
2024-06-18;07:04:08;+29;0845;2205;2515;2071;01616;4648.80075N;00950.66923E;34.5;0.0886;0.0564;0.0499;2.02;0.92
2024-06-18;07:04:22;+29;0845;2204;2503;2064;01617;4648.80039N;00950.66927E;34.5;0.0891;0.0593;0.0519;1.90;0.93
2024-06-18;07:05:14;+29;0845;2286;2480;2059;01618;4648.80002N;00950.66917E;34.7;0.0693;0.0651;0.0538;0.88;0.91
2024-06-18;07:32:59;+35;0845;2213;2569;2118;01615;4648.80146N;00950.67000E;39.4;0.1168;0.0621;0.0499;2.99;0.94
2024-06-18;07:33:16;+35;0845;2231;2551;2111;01615;4648.80067N;00950.67081E;39.5;0.1120;0.0667;0.0522;2.68;0.97
2024-06-18;08:04:57;+33;0845;2186;2479;2017;01620;4648.80112N;00950.66917E;44.8;0.1562;0.1052;0.0973;1.67;0.89
2024-06-18;08:05:13;+33;0845;2164;2468;2026;01618;4648.80097N;00950.66920E;44.8;0.1636;0.1085;0.0943;1.94;0.94
2024-06-18;08:05:58;+32;0845;2207;2491;2033;01616;4648.80096N;00950.66990E;45.0;0.1504;0.1024;0.0922;1.72;0.92
2024-06-18;08:36:41;+33;0844;2060;2270;1859;01616;4648.80126N;00950.66996E;50.0;0.2296;0.1907;0.1742;0.97;0.97
2024-06-18;08:37:20;+33;0844;2015;2282;1843;01611;4648.80014N;00950.66944E;50.1;0.2471;0.1871;0.1812;1.10;0.85
2024-06-18;09:36:30;+35;0844;2196;2434;1958;01618;4648.80101N;00950.66879E;58.8;0.2208;0.1653;0.1582;1.18;0.87
2024-06-18;09:37:14;+35;0844;2176;2397;1969;01616;4648.80094N;00950.66883E;58.9;0.2290;0.1787;0.1536;1.40;0.99
2024-06-18;09:37:35;+35;0844;2178;2368;1926;01617;4648.80113N;00950.66897E;59.0;0.2284;0.1892;0.1726;0.98;0.97
2024-06-18;10:37:57;+40;0844;2315;2607;2114;01616;4648.80166N;00950.66880E;65.2;0.1962;0.1192;0.1023;2.29;0.93
2024-06-18;10:38:26;+40;0844;2321;2597;2117;01613;4648.80259N;00950.66896E;65.2;0.1940;0.1227;0.1011;2.29;0.96
2024-06-18;10:38:52;+40;0844;2375;2628;2114;01612;4648.80268N;00950.66877E;65.2;0.1732;0.1120;0.1024;1.85;0.89
2024-06-18;11:05:13;+40;0844;2298;2540;2066;01617;4648.80153N;00950.66965E;66.4;0.2065;0.1452;0.1250;1.76;0.96
2024-06-18;11:05:49;+40;0844;2323;2579;2091;01616;4648.80184N;00950.66956E;66.5;0.1966;0.1313;0.1140;1.92;0.94
2024-06-19;07:09:38;+24;0843;1627;1864;1504;01616;4648.80098N;00950.66780E;35.4;0.2708;0.2337;0.2379;0.46;0.67
2024-06-19;07:09:51;+24;0843;1677;1833;1498;01615;4648.80107N;00950.66770E;35.4;0.2537;0.2437;0.2405;0.19;0.93
2024-06-19;07:10:08;+25;0843;1654;1817;1493;0000M;4648.80102N;00950.66744E;35.5;0.2622;0.2492;0.2428;0.27;0.97
2024-06-19;07:34:56;+32;0843;1713;1930;1564;01618;4648.80084N;00950.66938E;39.7;0.2826;0.2460;0.2445;0.51;0.80
2024-06-19;07:35:12;+32;0843;1742;1940;1571;01617;4648.80102N;00950.66874E;39.8;0.2723;0.2430;0.2419;0.42;0.80
2024-06-19;07:35:34;+32;0843;1708;1940;1578;0000M;4648.80108N;00950.66795E;39.8;0.2855;0.2435;0.2395;0.62;0.84
2024-06-19;08:04:35;+34;0843;1860;2087;1687;01615;4648.80026N;00950.66794E;44.7;0.2696;0.2261;0.2228;0.68;0.83
2024-06-19;08:05:17;+34;0843;1838;2065;1668;01617;4648.80104N;00950.66854E;44.8;0.2789;0.2342;0.2314;0.66;0.82
2024-06-19;08:05:53;+33;0843;1858;2075;1685;01617;4648.80124N;00950.66877E;44.9;0.2720;0.2314;0.2247;0.67;0.88
2024-06-19;08:36:37;+34;0843;1965;2201;1771;01610;4648.79955N;00950.66891E;49.9;0.2656;0.2142;0.2112;0.81;0.82
2024-06-19;08:36:53;+34;0843;1971;2172;1767;01611;4648.79993N;00950.66854E;50.0;0.2636;0.2246;0.2131;0.75;0.94
2024-06-19;08:37:11;+34;0843;1977;2201;1792;01612;4648.79997N;00950.66817E;50.0;0.2615;0.2146;0.2025;0.90;0.92
2024-06-19;09:29:36;+36;0843;2158;2407;1930;01621;4648.80158N;00950.66759E;57.9;0.2318;0.1720;0.1680;1.14;0.83
2024-06-19;09:29:54;+36;0843;2195;2394;1923;0000M;4648.80119N;00950.66858E;57.9;0.2176;0.1767;0.1712;0.85;0.87
2024-06-19;09:30:21;+36;0843;2175;2404;1931;01620;4648.80092N;00950.66891E;58.0;0.2256;0.1734;0.1678;1.05;0.85
2024-06-19;10:03:17;+38;0843;2343;2486;2010;01611;4648.80274N;00950.66947E;62.1;0.1761;0.1553;0.1423;0.75;0.99
2024-06-19;10:03:36;+38;0843;2256;2458;2000;01610;4648.80235N;00950.66921E;62.1;0.2097;0.1654;0.1468;1.25;0.97
2024-06-19;10:03:51;+38;0843;2282;2446;1992;01610;4648.80189N;00950.66875E;62.1;0.1996;0.1698;0.1504;0.99;1.00
2024-06-19;10:34:31;+38;0844;2412;2604;2084;01623;4648.80117N;00950.66829E;64.9;0.1582;0.1197;0.1148;1.13;0.86
2024-06-19;10:34:55;+38;0844;2357;2548;2058;01619;4648.80171N;00950.66979E;65.0;0.1792;0.1394;0.1262;1.23;0.95
2024-06-19;10:35:21;+38;0844;2329;2537;2070;01616;4648.80178N;00950.66972E;65.0;0.1901;0.1434;0.1210;1.58;0.99
2024-06-19;11:04:48;+40;0844;2349;2551;2062;01618;4648.80338N;00950.67121E;66.4;0.1863;0.1411;0.1267;1.36;0.95
2024-06-19;11:05:01;+40;0844;2292;2537;2042;01616;4648.80322N;00950.67104E;66.4;0.2088;0.1462;0.1356;1.52;0.89
2024-06-19;11:05:18;+40;0844;2279;2536;2041;01615;4648.80311N;00950.67070E;66.4;0.2140;0.1466;0.1361;1.60;0.89
2024-06-19;12:09:25;+34;0844;0001;0001;0001;01617;4648.79999N;00950.67177E;64.5;3.4464;3.4464;3.4464;-.--;-.--
2024-06-19;13:59:47;+28;0844;2084;2186;1788;01610;4648.79999N;00950.66733E;50.3;0.2223;0.2210;0.2052;0.28;0.79
2024-06-19;14:14:39;+25;0844;1998;2156;1733;01618;4648.79877N;00950.66754E;47.9;0.2399;0.2197;0.2186;0.33;0.81
2024-06-19;14:28:59;+25;0844;1959;2164;1731;01623;4648.79980N;00950.66954E;45.5;0.2387;0.2049;0.2086;0.48;0.68
2024-06-19;14:46:48;+24;0844;1856;2039;1645;01619;4648.80061N;00950.66951E;42.6;0.2542;0.2291;0.2286;0.38;0.79
2024-06-19;14:57:15;+25;0844;1497;1626;1302;01619;4648.79984N;00950.66981E;40.8;0.3805;0.3657;0.3713;0.09;0.40
2024-07-05;07:01:55;+23;0843;2348;2571;2107;01608;4648.79461N;00950.67619E;33.1;0.0452;0.0385;0.0359;0.81;0.96
2024-07-05;07:02:11;+23;0843;2369;2563;2114;01603;4648.79459N;00950.67802E;33.1;0.0406;0.0403;0.0342;0.59;0.76
2024-07-05;07:02:27;+23;0843;2323;2548;2107;01602;4648.79468N;00950.67863E;33.2;0.0516;0.0437;0.0362;1.24;1.00
2024-07-05;07:45:18;+26;0843;2451;2746;2181;01590;4648.78967N;00950.68456E;40.5;0.0567;0.0222;0.0331;1.95;0.35
2024-07-05;07:45:47;+27;0843;2444;2671;2169;01598;4648.79200N;00950.67905E;40.6;0.0589;0.0404;0.0369;1.65;0.90
2024-07-05;07:45:55;+27;0843;2404;2673;2171;01598;4648.79220N;00950.67914E;40.6;0.0697;0.0400;0.0363;2.30;0.87
2024-07-05;07:46:04;+27;0843;2445;2654;2175;01599;4648.79231N;00950.67921E;40.6;0.0588;0.0447;0.0352;1.80;1.00
2024-07-05;08:04:58;+26;0843;2404;2696;2172;01614;4648.79299N;00950.67245E;43.8;0.0845;0.0430;0.0426;2.42;0.78
2024-07-05;08:05:10;+26;0843;2384;2610;2103;01613;4648.79295N;00950.67315E;43.8;0.0904;0.0656;0.0651;1.17;0.79
2024-07-05;08:37:41;+27;0843;2536;2780;2238;01612;4648.79298N;00950.67969E;49.1;0.0670;0.0332;0.0302;2.81;0.86
2024-07-05;08:37:54;+27;0843;2526;2752;2221;01612;4648.79285N;00950.68036E;49.2;0.0701;0.0410;0.0361;2.34;0.90
2024-07-05;08:38:06;+27;0843;2619;2700;2214;01614;4648.79256N;00950.68090E;49.2;0.0428;0.0555;0.0385;0.34;0.07
2024-07-05;09:06:46;+28;0843;2604;2798;2248;01598;4648.79164N;00950.67816E;53.6;0.0605;0.0367;0.0330;2.14;0.89
2024-07-05;09:06:57;+28;0843;2560;2815;2265;01600;4648.79202N;00950.67793E;53.6;0.0743;0.0319;0.0270;3.58;0.89
2024-07-05;09:07:10;+28;0843;2529;2741;2220;0000M;4648.79271N;00950.67626E;53.7;0.0842;0.0534;0.0432;2.35;0.97
2024-07-05;09:07:26;+28;0843;2530;2750;2227;01605;4648.79326N;00950.67856E;53.7;0.0840;0.0509;0.0407;2.55;0.96
2024-07-05;09:29:33;+26;0843;2690;2818;2264;01606;4648.79292N;00950.66962E;56.9;0.0423;0.0364;0.0311;1.07;1.00
2024-07-05;09:29:54;+26;0843;2526;2824;2271;01604;4648.79358N;00950.66809E;56.9;0.0951;0.0346;0.0286;4.24;0.88
2024-07-05;09:30:08;+26;0843;2605;2761;2227;01600;4648.79392N;00950.66513E;57.0;0.0694;0.0536;0.0450;1.51;0.99
2024-07-09;07:35:58;+22;0847;2321;2550;2089;01609;4648.79150N;00950.68179E;38.5;0.0810;0.0629;0.0557;1.31;0.97
2024-07-09;07:36:08;+22;0847;2338;2520;2062;01608;4648.79217N;00950.68042E;38.5;0.0766;0.0704;0.0639;0.63;1.00
2024-07-09;07:36:20;+22;0847;2331;2467;2066;01609;4648.79313N;00950.67776E;38.6;0.0786;0.0838;0.0628;0.77;0.52
2024-07-09;08:03:52;+23;0846;2350;2519;2095;01611;4648.79246N;00950.68419E;43.2;0.0969;0.0878;0.0661;1.33;0.91
2024-07-09;08:04:10;+24;0846;2312;2568;2100;01611;4648.79354N;00950.68069E;43.2;0.1084;0.0748;0.0646;1.82;0.95
2024-07-09;08:04:21;+24;0846;2413;2546;2098;01611;4648.79343N;00950.68077E;43.3;0.0792;0.0808;0.0653;0.66;0.65
2024-07-09;08:04:38;+24;0846;2282;2588;2111;01609;4648.79377N;00950.67751E;43.3;0.1177;0.0697;0.0612;2.30;0.91
2024-07-09;09:01:.0;+23;0846;2525;2706;2180;01615;4648.79285N;00950.68076E;52.9;0.0826;0.0620;0.0566;1.33;0.93
2024-07-09;10:09:09;+23;0846;2468;2705;2164;01614;4648.79320N;00950.67502E;61.3;0.1270;0.0786;0.0754;1.85;0.83
2024-07-10;07:13:56;+23;0847;2026;2319;1943;01601;4648.79395N;00950.67830E;34.6;0.1370;0.1026;0.0862;1.63;0.99
2024-07-10;07:14:09;+23;0847;2079;2296;1944;01610;4648.79341N;00950.67254E;34.7;0.1226;0.1084;0.0860;1.23;0.96
2024-07-10;07:14:24;+23;0847;2086;2256;1938;01611;4648.79376N;00950.67166E;34.7;0.1210;0.1187;0.0879;1.10;0.77
2024-07-10;07:39:49;+26;0847;2122;2415;1978;01619;4648.80087N;00950.64927E;39.0;0.1404;0.0992;0.0916;1.50;0.90
2024-07-10;07:40:01;+26;0847;2107;2405;2002;01618;4648.80034N;00950.65065E;39.1;0.1451;0.1019;0.0841;1.91;0.98
2024-07-10;07:40:15;+26;0847;2130;2392;1985;01618;4648.80057N;00950.65059E;39.1;0.1385;0.1055;0.0896;1.52;0.99
2024-07-10;07:40:29;+26;0847;2114;2402;2006;01619;4648.79976N;00950.65376E;39.1;0.1435;0.1031;0.0831;1.91;0.99
2024-07-10;08:39:40;+24;0847;2351;2516;2065;01612;4648.79280N;00950.67432E;48.9;0.1228;0.1078;0.0905;1.06;0.99
2024-07-10;08:39:52;+25;0847;2262;2533;2080;01611;4648.79193N;00950.67514E;48.9;0.1520;0.1028;0.0852;2.03;0.97
2024-07-10;08:40:07;+25;0846;2327;2487;2069;01609;4648.79239N;00950.67614E;49.0;0.1310;0.1169;0.0893;1.33;0.94
2024-07-10;09:10:22;+28;0846;2258;2555;2103;01597;4648.79623N;00950.66641E;53.6;0.1749;0.1098;0.0867;2.46;0.97
2024-07-10;09:10:40;+29;0846;2245;2503;2081;01598;4648.79607N;00950.66613E;53.6;0.1797;0.1265;0.0953;2.22;1.00
2024-07-10;09:10:59;+29;0846;2248;2582;2101;01601;4648.79545N;00950.66755E;53.7;0.1788;0.1016;0.0876;2.51;0.91
2024-07-11;07:09:08;+23;0847;2043;2295;1922;01602;4648.79403N;00950.67546E;33.7;0.1253;0.1036;0.0886;1.21;1.00
2024-07-11;07:09:19;+23;0847;1976;2296;1937;01606;4648.79304N;00950.67781E;33.7;0.1441;0.1035;0.0844;1.87;0.99
2024-07-11;07:09:28;+23;0847;2015;2276;1933;01604;4648.79280N;00950.67797E;33.8;0.1334;0.1085;0.0856;1.55;1.00
2024-07-11;07:31:41;+25;0847;2176;2397;1985;01602;4648.79038N;00950.68544E;37.5;0.1153;0.0973;0.0843;1.09;1.00
2024-07-11;07:32:02;+25;0847;2155;2393;1989;01601;4648.79169N;00950.68067E;37.6;0.1216;0.0986;0.0833;1.32;1.00
2024-07-11;07:32:19;+25;0847;2145;2405;1988;0000M;4648.79097N;00950.68250E;37.7;0.1247;0.0957;0.0838;1.40;0.97
2024-07-11;07:32:31;+25;0847;2160;2424;2004;01600;4648.79097N;00950.68204E;37.7;0.1207;0.0911;0.0790;1.49;0.97
2024-07-11;07:55:50;+25;0847;2155;2459;2029;01605;4648.78739N;00950.69037E;41.6;0.1468;0.0982;0.0835;1.98;0.96
2024-07-11;07:56:09;+25;0846;2217;2480;2023;01606;4648.78907N;00950.68543E;41.7;0.1284;0.0929;0.0857;1.43;0.91
2024-07-11;07:56:23;+25;0846;2189;2464;2039;01606;4648.79079N;00950.68086E;41.7;0.1371;0.0973;0.0805;1.87;0.98
2024-07-11;08:13:26;+26;0846;2230;2458;2041;0000M;4648.79229N;00950.67981E;44.5;0.1403;0.1098;0.0879;1.64;1.00
2024-07-11;08:13:45;+26;0846;2231;2436;2046;01611;4648.79321N;00950.67582E;44.6;0.1403;0.1163;0.0863;1.69;0.98
2024-07-11;08:14:03;+26;0846;2250;2445;2047;01610;4648.79457N;00950.67249E;44.6;0.1346;0.1139;0.0861;1.55;0.97
2024-07-11;08:14:23;+26;0846;2249;2484;2048;01610;4648.79390N;00950.67462E;44.7;0.1352;0.1030;0.0859;1.59;0.99
2024-07-11;08:39:58;+26;0846;2254;2529;2080;01577;4648.78608N;00950.67703E;48.8;0.1544;0.1039;0.0850;2.09;0.97
2024-07-11;08:40:17;+26;0846;2197;2524;2065;01568;4648.78500N;00950.67189E;48.9;0.1740;0.1055;0.0906;2.30;0.93
2024-07-11;08:40:31;+26;0846;2239;2483;2055;01542;4648.78186N;00950.65954E;48.9;0.1599;0.1180;0.0944;1.85;1.00
2024-07-11;08:54:40;+27;0846;2290;2454;2062;01606;4648.79791N;00950.67168E;51.1;0.1529;0.1343;0.0970;1.58;0.93
2024-07-11;08:54:58;+27;0846;2300;2447;2049;01611;4648.79613N;00950.67379E;51.2;0.1497;0.1367;0.1021;1.33;0.90
2024-07-11;08:57:12;+28;0846;2287;2490;2063;01609;4648.79210N;00950.67571E;51.5;0.1557;0.1242;0.0975;1.63;1.00
2024-07-11;08:57:33;+28;0846;2207;2549;2074;01605;4648.79264N;00950.67420E;51.6;0.1838;0.1060;0.0935;2.38;0.90
2024-07-11;09:14:16;+28;0846;2386;2513;2085;01595;4648.79316N;00950.66567E;54.0;0.1322;0.1245;0.0946;1.16;0.86
2024-07-11;09:14:39;+28;0846;2299;2565;2100;0000M;4648.79458N;00950.65862E;54.1;0.1625;0.1080;0.0889;2.12;0.97
2024-07-11;09:15:01;+28;0846;2361;2521;2080;01591;4648.79554N;00950.65676E;54.2;0.1412;0.1222;0.0968;1.31;0.97
2024-07-11;09:30:59;+27;0846;2350;2587;2094;01607;4648.79148N;00950.67486E;56.4;0.1534;0.1068;0.0957;1.66;0.93
2024-07-11;09:31:13;+27;0846;2352;2589;2077;01610;4648.79267N;00950.67531E;56.4;0.1528;0.1063;0.1026;1.41;0.84
2024-07-11;09:31:27;+27;0846;2312;2548;2072;01610;4648.79457N;00950.67273E;56.5;0.1672;0.1196;0.1046;1.65;0.95
2024-07-11;09:31:42;+27;0846;2251;2568;2086;01608;4648.79382N;00950.67489E;56.5;0.1896;0.1132;0.0991;2.29;0.91
2024-07-11;09:31:53;+27;0846;2299;2496;2077;01609;4648.79369N;00950.67339E;56.5;0.1721;0.1370;0.1027;1.80;0.99
2024-07-11;10:08:11;+25;0846;2398;2588;2109;01612;4648.79203N;00950.67386E;60.9;0.1513;0.1168;0.0975;1.54;0.99
2024-07-11;10:08:25;+25;0846;2408;2521;2094;01609;4648.79239N;00950.67264E;60.9;0.1477;0.1397;0.1038;1.22;0.85
2024-07-11;10:08:43;+25;0846;2386;2557;2095;01611;4648.79386N;00950.66963E;61.0;0.1559;0.1274;0.1034;1.43;1.00
2024-07-11;10:57:14;+26;0846;2409;2652;2144;0000M;4648.71787N;00950.63496E;64.6;0.1579;0.1021;0.0883;2.05;0.94
2024-07-11;10:57:34;+27;0846;2439;2647;2140;0000M;4648.77988N;00950.66213E;64.6;0.1467;0.1038;0.0900;1.72;0.96
2024-07-11;10:57:47;+27;0846;2481;2661;2150;01623;4648.78553N;00950.66578E;64.7;0.1313;0.0991;0.0858;1.49;0.98
2024-07-15;06:32:20;+24;0844;1837;2145;1843;01613;4648.78965N;00950.67942E;26.9;0.1212;0.0969;0.0792;1.49;1.00
2024-07-15;06:32:30;+24;0844;1835;2145;1834;01613;4648.78990N;00950.67927E;26.9;0.1219;0.0971;0.0815;1.41;1.00
2024-07-15;06:32:42;+24;0844;1808;2132;1829;01613;4648.79010N;00950.67843E;27.0;0.1290;0.1001;0.0830;1.55;1.00
2024-07-15;07:00:41;+25;0844;1972;2264;1926;01612;4648.79194N;00950.67511E;31.8;0.1301;0.1008;0.0800;1.70;1.00
2024-07-15;07:01:01;+25;0844;1999;2288;1928;01619;4648.79354N;00950.66931E;31.8;0.1234;0.0956;0.0796;1.53;1.00
2024-07-15;07:01:19;+25;0844;2017;2286;1936;01617;4648.79295N;00950.67210E;31.9;0.1191;0.0964;0.0777;1.49;1.00
2024-07-15;07:22:25;+26;0844;2055;2364;1993;0000M;4648.79233N;00950.67588E;35.5;0.1362;0.0965;0.0753;2.08;1.00
2024-07-15;07:22:40;+26;0844;2083;2327;1967;01608;4648.79356N;00950.67435E;35.5;0.1286;0.1059;0.0830;1.53;0.99
2024-07-15;07:23:22;+26;0844;2031;2359;1984;01609;4648.79349N;00950.67647E;35.7;0.1442;0.0985;0.0785;2.13;0.99
2024-07-15;07:42:16;+27;0844;2106;2405;2015;01610;4648.79260N;00950.67656E;38.9;0.1449;0.1017;0.0799;2.08;0.99
2024-07-15;07:42:35;+27;0844;2110;2422;2015;01610;4648.79361N;00950.67433E;38.9;0.1441;0.0975;0.0801;2.06;0.97
2024-07-15;08:02:11;+28;0844;2122;2374;2011;01604;4648.80014N;00950.66024E;42.2;0.1615;0.1247;0.0917;1.98;0.99
2024-07-15;08:02:54;+28;0844;2160;2375;2010;01599;4648.79833N;00950.66179E;42.3;0.1503;0.1250;0.0924;1.69;0.97
2024-07-15;08:17:51;+28;0844;2152;2460;2040;01626;4648.81418N;00950.62214E;44.8;0.1674;0.1107;0.0893;2.20;0.98
2024-07-15;08:18:03;+28;0844;2256;2433;2028;01625;4648.81348N;00950.62587E;44.8;0.1343;0.1186;0.0936;1.26;0.96
2024-07-15;08:18:19;+28;0844;2164;2419;2022;0000M;4648.80830N;00950.64205E;44.9;0.1639;0.1228;0.0958;1.88;1.00
2024-07-15;08:30:40;+27;0843;2239;2502;2060;01616;4648.79291N;00950.68158E;46.9;0.1504;0.1060;0.0879;1.89;0.98
2024-07-15;08:30:54;+27;0843;2214;2507;2060;01608;4648.79478N;00950.67303E;46.9;0.1588;0.1047;0.0880;2.08;0.96
2024-07-15;08:31:22;+28;0843;2187;2479;2057;01605;4648.79537N;00950.66921E;47.0;0.1682;0.1131;0.0893;2.22;0.99
2024-07-15;08:48:46;+27;0843;2190;2526;2054;01614;4648.79194N;00950.68167E;49.7;0.1815;0.1081;0.0972;2.20;0.89
2024-07-15;08:49:04;+27;0843;2176;2520;2063;01606;4648.79258N;00950.67574E;49.8;0.1866;0.1101;0.0940;2.42;0.93
2024-07-15;08:49:18;+28;0843;2230;2522;2077;01600;4648.79310N;00950.67228E;49.8;0.1681;0.1096;0.0889;2.24;0.97
2024-07-15;08:59:35;+27;0843;2365;2547;2085;01615;4648.79138N;00950.68427E;51.4;0.1297;0.1067;0.0895;1.30;1.00
2024-07-15;09:00:09;+28;0843;2264;2505;2095;01611;4648.79116N;00950.68297E;51.4;0.1642;0.1200;0.0859;2.26;1.00
2024-08-06;07:04:57;+21;0842;2153;2431;2017;01617;4648.80099N;00950.66959E;29.2;0.0686;0.0539;0.0492;1.17;0.95
2024-08-06;07:05:12;+21;0842;2185;2415;2016;01618;4648.80075N;00950.66973E;29.2;0.0617;0.0574;0.0496;0.76;0.95
2024-08-06;07:05:36;+21;0842;2138;2434;2024;01618;4648.80076N;00950.67017E;29.3;0.0728;0.0539;0.0479;1.47;0.95
2024-08-06;07:33:01;+28;0842;2236;2509;2067;01617;4648.80071N;00950.66928E;33.9;0.0808;0.0587;0.0524;1.52;0.94
2024-08-06;07:33:21;+28;0842;2156;2513;2080;0000M;4648.80130N;00950.67000E;34.0;0.1015;0.0581;0.0491;2.56;0.93
2024-08-06;07:33:52;+28;0842;2220;2473;2065;01618;4648.80121N;00950.67067E;34.1;0.0857;0.0674;0.0534;1.65;1.00
2024-08-06;08:01:00;+33;0842;2234;2571;2109;01615;4648.80061N;00950.67089E;38.5;0.1097;0.0622;0.0539;2.51;0.91
2024-08-06;08:01:25;+33;0842;2229;2565;2117;01617;4648.80081N;00950.67182E;38.6;0.1115;0.0639;0.0517;2.70;0.95
2024-08-06;08:01:41;+33;0842;2345;2552;2105;0000M;4648.80100N;00950.67218E;38.7;0.0800;0.0672;0.0554;1.29;1.00
2024-08-06;08:30:27;+35;0842;2313;2607;2147;01620;4648.80106N;00950.67171E;43.2;0.1128;0.0688;0.0537;2.61;0.97
2024-08-06;08:30:51;+35;0842;2296;2623;2152;01619;4648.80103N;00950.67108E;43.3;0.1182;0.0648;0.0522;2.87;0.94
2024-08-06;08:31:11;+35;0842;2293;2641;2151;01618;4648.80102N;00950.67026E;43.3;0.1193;0.0603;0.0527;2.89;0.89
2024-08-06;09:01:25;+31;0841;2408;2688;2178;01619;4648.80012N;00950.67072E;47.8;0.1057;0.0602;0.0531;2.43;0.90
2024-08-06;09:01:42;+31;0841;2377;2687;2174;01618;4648.79988N;00950.67071E;47.9;0.1155;0.0606;0.0545;2.65;0.87
2024-08-06;09:02:00;+31;0841;2373;2687;2187;01616;4648.79989N;00950.67064E;47.9;0.1169;0.0607;0.0502;2.98;0.92
2024-08-06;09:32:05;+32;0841;2477;2708;2200;01617;4648.80044N;00950.67070E;51.9;0.1001;0.0645;0.0527;2.26;0.97
2024-08-06;09:32:25;+32;0841;2514;2693;2194;01618;4648.80105N;00950.66943E;52.0;0.0886;0.0689;0.0549;1.67;1.00
2024-08-06;09:32:44;+32;0841;2437;2724;2210;01618;4648.80101N;00950.66933E;52.0;0.1133;0.0600;0.0492;2.93;0.93
2024-08-06;10:05:17;+32;0841;2507;2716;2200;01614;4648.80016N;00950.66833E;55.6;0.1029;0.0700;0.0585;1.98;0.97
2024-08-06;10:05:47;+32;0841;2549;2744;2222;01612;4648.80059N;00950.66881E;55.7;0.0893;0.0617;0.0504;2.01;0.98
2024-08-06;10:06:26;+31;0841;2540;2732;2226;01610;4648.80115N;00950.66908E;55.8;0.0924;0.0654;0.0490;2.22;1.00
2024-08-06;10:34:47;+33;0841;2514;2758;2238;01622;4648.80177N;00950.66819E;58.1;0.1079;0.0618;0.0475;2.88;0.97
2024-08-06;10:35:00;+33;0841;2452;2773;2239;01621;4648.80203N;00950.66811E;58.1;0.1292;0.0572;0.0471;3.55;0.90
2024-08-06;10:35:15;+32;0841;2466;2752;2229;01619;4648.80203N;00950.66789E;58.1;0.1244;0.0637;0.0510;3.14;0.94
2024-08-06;12:10:22;+32;0841;2543;2720;2200;01617;4648.80317N;00950.67094E;58.1;0.0983;0.0737;0.0621;1.61;0.99
2024-08-06;12:10:40;+32;0841;2497;2687;2193;01616;4648.80334N;00950.67093E;58.1;0.1138;0.0840;0.0648;1.97;1.00
2024-08-06;12:11:01;+32;0841;2482;2710;2193;01615;4648.80328N;00950.67065E;58.1;0.1188;0.0767;0.0647;2.13;0.95
2024-08-06;12:34:45;+33;0841;2471;2699;2187;01619;4648.80431N;00950.66839E;56.2;0.1167;0.0764;0.0643;2.10;0.96
2024-08-06;12:35:08;+33;0841;2438;2681;2179;01617;4648.80411N;00950.66892E;56.2;0.1277;0.0819;0.0673;2.25;0.96
2024-08-06;12:35:23;+33;0841;2454;2690;2185;0000M;4648.80415N;00950.66928E;56.1;0.1222;0.0790;0.0649;2.22;0.96
