,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,Location,sza_rad,air_mass
253,2024-09-25,13:55:45,24,959,1,2,1,00487,4722.64194N,00832.90392E,30.4,3.9442,3.6723,3.9001,"0,05","0,03",2024-09-25 13:55:45,47.37736566666667,8.548398666666667,"Universitätstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.0402162341886205,1.9761527212254595
254,2024-09-25,13:56:02,24,959,325,370,274,00484,4722.64159N,00832.90338E,30.3,1.019,1.032,1.0612,"-,--","-,--",2024-09-25 13:56:02,47.37735983333334,8.548389666666667,"Universitätstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.0419615634406147,1.9820520280702043
255,2024-09-25,13:56:34,24,959,18,22,18,00454,4722.64257N,00832.89800E,30.3,2.4748,2.4522,2.4312,"0,06","1,00",2024-09-25 13:56:34,47.377376166666664,8.5483,"Tannenstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.0419615634406147,1.9820520280702043
256,2024-09-25,13:57:42,25,959,760,899,690,00456,4722.64287N,00832.89436E,30.1,0.5851,0.5793,0.5906,"-,--","-,--",2024-09-25 13:57:42,47.377381166666666,8.548239333333333,"7, Tannenstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.0454522219446034,1.9939752549745429
257,2024-09-25,14:00:15,26,959,1709,2059,1615,00461,4722.64641N,00832.91315E,29.8,0.1749,0.1607,0.1615,"0,28","0,73",2024-09-25 14:00:15,47.377440166666666,8.5485525,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.0506882097005865,2.0121778572309426
258,2024-09-25,14:01:08,26,959,867,1042,821,00473,4722.64350N,00832.90838E,29.7,0.5097,0.497,0.4958,"0,10","0,84",2024-09-25 14:01:08,47.37739166666667,8.548473,"Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.0524335389525807,2.0183318280895595
259,2024-09-27,06:38:00,22,958,1282,1799,1584,00455,4724.50420N,00833.49812E,12.1,0.0273,0.0305,0.029,"-,--","-,--",2024-09-27 06:38:00,47.40840333333333,8.558302,"109, Tramstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",1.3596114873035827,4.770569868179207
260,2024-10-05,09:58:06,20,968,2268,2677,2093,00598,4724.48183N,00833.52833E,35.0,0.0694,0.0547,0.052,"1,02","0,89",2024-10-05 09:58:06,47.4080305,8.5588055,"Tramstrasse, Saatlen, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",0.9599310885968813,1.7434467956210982
261,2024-10-21,11:44:03,21,965,2140,2564,2011,00554,4724.42850N,00830.46600E,31.1,0.0797,0.0654,0.065,"0,72","0,80",2024-10-21 11:44:03,47.40714166666667,8.507766666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.02799892942466,1.9359834963489433
262,2024-10-21,11:46:00,22,965,2136,2563,2007,00568,4724.42948N,00830.47410E,31.1,0.0802,0.0653,0.0658,"0,70","0,75",2024-10-21 11:46:00,47.407158,8.507901666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.02799892942466,1.9359834963489433
263,2024-10-21,12:18:43,23,965,2043,2472,1951,00547,4724.42564N,00830.46982E,29.7,0.0911,0.0757,0.0739,"0,74","0,85",2024-10-21 12:18:43,47.407094,8.507830333333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.0524335389525807,2.0183318280895595
264,2024-10-21,12:48:48,24,964,2010,2440,1922,00583,4724.42270N,00830.47214E,27.6,0.0813,0.0698,0.0715,"0,46","0,65",2024-10-21 12:48:48,47.407045,8.507869,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.0890854532444616,2.158447135731012
265,2024-10-21,12:49:00,24,964,2010,2445,1920,00590,4724.42176N,00830.47282E,27.6,0.0812,0.0688,0.0719,"0,44","0,53",2024-10-21 12:49:00,47.407029333333334,8.507880333333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.0890854532444616,2.158447135731012
266,2024-10-21,13:17:01,23,964,1931,2369,1880,00567,4724.42417N,00830.47365E,25.1,0.076,0.0669,0.0685,"0,37","0,61",2024-10-21 13:17:01,47.4070695,8.507894166666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
267,2024-10-21,13:17:38,23,964,1913,2355,1863,00555,4724.42512N,00830.47271E,25.1,0.0794,0.0691,0.0721,"0,35","0,48",2024-10-21 13:17:38,47.407085333333335,8.5078785,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
268,2024-10-21,13:48:05,23,966,1792,2257,1812,00531,4724.46266N,00830.41952E,21.8,0.0709,0.0623,0.0643,"0,35","0,55",2024-10-21 13:48:05,47.407711,8.506992,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.1903145498601329,2.6927480095801957
269,2024-10-21,13:48:16,23,966,1792,2253,1814,00532,4724.46254N,00830.41983E,21.8,0.0707,0.0628,0.0637,"0,37","0,67",2024-10-21 13:48:16,47.407709,8.506997166666666,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.1903145498601329,2.6927480095801957
270,2024-10-21,14:13:32,21,965,1696,2193,1789,00537,4724.46478N,00830.42460E,18.8,0.0541,0.0478,0.0496,"0,31","0,49",2024-10-21 14:13:32,47.407746333333336,8.507076666666666,"Joseph-von-Deschwanden-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.2426744274199626,3.103029626795111
271,2024-10-21,14:13:42,21,965,1691,2187,1784,00539,4724.46450N,00830.42395E,18.7,0.0548,0.0485,0.0503,"0,30","0,48",2024-10-21 14:13:42,47.407741666666666,8.507065833333334,"Joseph-von-Deschwanden-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.2444197566719568,3.1190252090948043
272,2024-10-21,14:56:02,23,963,1213,1732,1503,00543,4724.41460N,00830.48440E,13.0,0.0581,0.0526,0.0515,"0,42","0,89",2024-10-21 14:56:02,47.40691,8.508073333333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.3439035240356338,4.445411482585802
273,2024-10-21,14:56:19,23,963,1200,1719,1484,00544,4724.39024N,00830.48935E,13.0,0.0598,0.0538,0.054,"0,36","0,75",2024-10-21 14:56:19,47.406504,8.508155833333333,"ETH HCI, 3, Robert-Gnehm-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.3439035240356338,4.445411482585802
274,2024-10-21,15:16:34,22,965,947,1467,1339,00523,4724.44215N,00830.42203E,10.0,0.0453,0.0433,0.0426,"0,21","0,94",2024-10-21 15:16:34,47.40736916666667,8.507033833333333,"ETH HCI, 1, Robert-Gnehm-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.3962634015954636,5.758770483143631
275,2024-10-21,15:16:46,22,965,946,1469,1341,00056,4724.44135N,00830.42030E,10.0,0.0448,0.0426,0.042,"0,23","0,92",2024-10-21 15:16:46,47.407355833333334,8.507005,"ETH HCI, 1, Robert-Gnehm-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.3962634015954636,5.758770483143631
276,2024-10-21,15:49:23,22,965,340,717,810,00588,4724.49303N,00830.34900E,5.0,0.0185,0.0266,0.0272,"-,--","-,--",2024-10-21 15:49:23,47.40821716666667,8.505816666666666,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.4835298641951802,11.47371324566986
277,2024-10-21,15:49:36,22,965,333,706,800,00583,4724.49188N,00830.34724E,4.9,0.0189,0.027,0.0276,"-,--","-,--",2024-10-21 15:49:36,47.408198,8.505787333333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.4852751934471744,11.707281921075516
278,2024-10-21,15:52:26,23,963,300,664,777,00551,4724.49867N,00830.36346E,4.5,0.0091,0.0193,0.0207,"-,--","-,--",2024-10-21 15:52:26,47.408311166666664,8.506057666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.4922565104551517,12.745494843182366
280,2024-10-21,15:55:38,22,963,263,621,760,00553,4724.49681N,00830.36806E,4.0,0.0,0.009,0.0115,"-,--","-,--",2024-10-21 15:55:38,47.408280166666664,8.506134333333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5009831567151235,14.33558702620369
281,2024-10-21,15:56:47,22,963,246,591,734,00547,4724.49672N,00830.36213E,3.8,0.0,0.0066,0.0099,"-,--","-,--",2024-10-21 15:56:47,47.40827866666667,8.5060355,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5044738152191122,15.08889614108179
282,2024-10-21,15:57:12,22,963,235,569,709,00545,4724.49647N,00830.36240E,3.7,0.0,0.007,0.0106,"-,--","-,--",2024-10-21 15:57:12,47.4082745,8.50604,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5062191444711064,15.49611391677071
283,2024-10-21,15:57:20,22,963,233,560,703,00544,4724.49635N,00830.36225E,3.7,0.0,0.0074,0.0107,"-,--","-,--",2024-10-21 15:57:20,47.4082725,8.5060375,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5062191444711064,15.49611391677071
284,2024-10-21,15:57:36,22,963,223,544,683,00544,4724.49631N,00830.36207E,3.7,0.0,0.0079,0.0116,"-,--","-,--",2024-10-21 15:57:36,47.40827183333333,8.5060345,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5062191444711064,15.49611391677071
285,2024-10-21,15:58:19,21,963,200,494,630,00544,4724.49634N,00830.36226E,3.6,0.0,0.0101,0.0139,"-,--","-,--",2024-10-21 15:58:19,47.408272333333336,8.506037666666666,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5079644737231008,15.925971109908673
286,2024-10-21,16:00:16,21,963,184,477,637,00546,4724.49605N,00830.36350E,3.3,0.0,0.0013,0.0056,"-,--","-,--",2024-10-21 16:00:16,47.4082675,8.506058333333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5132004614790837,17.371960455483684
287,2024-10-21,16:02:20,21,963,143,391,541,00545,4724.49599N,00830.36107E,2.9,0.0,0.0,0.0057,"-,--","-,--",2024-10-21 16:02:20,47.4082665,8.506017833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.520181778487061,19.765603629354505
288,2024-10-21,16:02:59,21,963,134,371,526,00544,4724.49574N,00830.36172E,2.8,0.0,0.0,0.0042,"-,--","-,--",2024-10-21 16:02:59,47.40826233333333,8.506028666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5219271077390555,20.47092553729501
289,2024-10-21,16:04:30,21,963,121,349,512,00550,4724.49648N,00830.36255E,2.6,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:04:30,47.408274666666664,8.5060425,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5254177662430441,22.04440318505209
290,2024-10-21,16:05:19,21,963,112,327,494,0000M,4724.49565N,00830.36201E,2.4,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:05:19,47.40826083333334,8.506033500000001,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5289084247470326,23.880224210152534
291,2024-10-21,16:06:16,21,963,98,294,454,00543,4724.49666N,00830.36270E,2.3,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:06:16,47.40827766666666,8.506045,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.530653753999027,24.917900170760618
292,2024-10-21,16:07:15,21,963,88,272,432,00546,4724.49612N,00830.36245E,2.1,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:07:15,47.408268666666665,8.506040833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5341444125030157,27.289814139939402
293,2024-10-21,16:08:20,21,963,77,247,408,00543,4724.49597N,00830.36197E,2.0,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:08:20,47.408266166666664,8.506032833333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.53588974175501,28.653708347843732
294,2024-10-21,16:09:57,20,963,64,214,376,00546,4724.49685N,00830.36281E,1.7,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:09:57,47.408280833333336,8.506046833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.541125729510993,33.70834532106786
295,2024-10-21,16:12:11,20,963,42,151,287,00546,4724.49571N,00830.36249E,1.3,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:12:11,47.408261833333334,8.5060415,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5481070465189704,44.07745832237109
296,2024-10-21,16:14:18,20,963,28,107,228,00544,4724.49541N,00830.36168E,1.0,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:14:18,47.40825683333333,8.506028,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5533430342749532,57.2986884985499
297,2024-10-21,16:15:42,20,963,20,78,176,00544,4724.49606N,00830.36265E,0.8,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:15:42,47.40826766666667,8.506044166666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.556833692778942,71.62205154995237
298,2024-10-21,16:16:27,20,963,17,63,153,00545,4724.49644N,00830.36203E,0.7,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:16:27,47.408274,8.506033833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5585790220309363,81.85314984303766
299,2024-10-21,16:16:50,20,963,15,55,139,00543,4724.49662N,00830.36209E,0.6,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:16:50,47.408277,8.506034833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5603243512829308,95.49471120672042
300,2024-10-21,16:17:06,20,963,13,52,132,00544,4724.49605N,00830.36218E,0.5,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:17:06,47.4082675,8.506036333333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.562069680534925,114.59301348013082
301,2024-10-21,16:17:24,20,963,14,49,127,0000M,4724.49603N,00830.36263E,0.5,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:17:24,47.40826716666667,8.506043833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.562069680534925,114.59301348013082
302,2024-10-21,16:17:48,20,963,12,41,110,00543,4724.49563N,00830.36230E,0.4,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:17:48,47.4082605,8.506038333333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5638150097869192,143.24061234215523
303,2024-10-21,16:18:06,20,963,9,33,89,00545,4724.49573N,00830.36148E,0.4,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:18:06,47.40826216666667,8.506024666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5638150097869192,143.24061234215523
304,2024-10-21,16:18:19,20,963,8,29,78,00546,4724.49567N,00830.36088E,0.3,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:18:19,47.40826116666667,8.506014666666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5655603390389137,190.98680437769318
305,2024-10-21,16:18:41,20,963,6,21,57,00545,4724.49593N,00830.36131E,0.3,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:18:41,47.4082655,8.506021833333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5655603390389137,190.98680437769318
306,2024-10-21,16:19:02,20,963,4,14,38,00543,4724.49698N,00830.36275E,0.2,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:19:02,47.408283,8.506045833333333,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.567305668290908,286.4794793426505
307,2024-10-21,16:19:11,20,963,3,10,29,00543,4724.49682N,00830.36322E,0.2,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:19:11,47.40828033333333,8.506053666666666,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.567305668290908,286.4794793426505
308,2024-10-21,16:19:29,20,963,2,6,18,00542,4724.49686N,00830.36285E,0.2,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:19:29,47.408281,8.5060475,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.567305668290908,286.4794793426505
309,2024-10-21,16:19:41,20,963,1,4,12,00538,4724.49629N,00830.36312E,0.1,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:19:41,47.4082715,8.506052,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5690509975429023,572.9580860191508
310,2024-10-21,16:19:50,20,963,1,2,6,00537,4724.49625N,00830.36313E,0.1,0.0,0.0,0.0,"-,--","-,--",2024-10-21 16:19:50,47.40827083333333,8.506052166666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.5690509975429023,572.9580860191508
311,2024-11-08,11:50:27,21,968,1469,1884,1566,0000M,4723.82014N,00832.99210E,25.1,0.1955,0.1678,0.1499,"0,93","1,00",2024-11-08 11:50:27,47.39700233333333,8.549868333333333,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
312,2024-11-08,11:50:47,21,968,1473,1888,1570,00521,4723.81986N,00832.99243E,25.1,0.1942,0.1668,0.1487,"0,93","1,00",2024-11-08 11:50:47,47.396997666666664,8.549873833333333,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
313,2024-11-08,11:51:12,21,968,1467,1882,1566,00520,4723.81976N,00832.99232E,25.1,0.1957,0.168,0.1497,"0,94","1,00",2024-11-08 11:51:12,47.396996,8.549872,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
314,2024-11-08,11:51:34,21,968,1451,1863,1548,00516,4723.82013N,00832.99244E,25.1,0.2002,0.1722,0.1545,"0,91","1,00",2024-11-08 11:51:34,47.39700216666667,8.549874,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.13271868454432,2.3573818029455755
315,2024-11-08,12:55:23,22,967,1086,1469,1265,00517,4723.81509N,00832.99509E,21.5,0.254,0.2204,0.1972,"0,88","1,00",2024-11-08 12:55:23,47.396918166666666,8.549918166666666,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.1955505376161157,2.7285038277709663
316,2024-11-08,12:55:50,22,967,1059,1419,1265,00515,4723.81554N,00832.99546E,21.5,0.2625,0.2325,0.1968,"1,00","0,99",2024-11-08 12:55:50,47.39692566666667,8.549924333333333,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.1955505376161157,2.7285038277709663
317,2024-11-08,12:56:25,22,967,1105,1485,1289,00515,4723.81645N,00832.99536E,21.4,0.2461,0.2152,0.1894,"0,91","1,00",2024-11-08 12:56:25,47.39694083333333,8.549922666666667,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.19729586686811,2.7406512086411667
318,2024-11-08,13:22:20,22,967,958,1336,1193,00514,4723.81858N,00832.99709E,19.2,0.2492,0.2166,0.188,"0,98","1,00",2024-11-08 13:22:20,47.396976333333335,8.5499515,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.2356931104119853,3.0407461806088896
319,2024-11-08,13:23:19,21,967,964,1345,1197,0000M,4723.81703N,00832.99689E,19.1,0.2451,0.2129,0.1857,"0,97","1,00",2024-11-08 13:23:19,47.3969505,8.549948166666667,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.2374384396639797,3.0560675412925993
320,2024-11-08,13:23:55,21,967,926,1285,1163,00499,4723.81675N,00832.99756E,19.0,0.257,0.2268,0.1943,"0,97","0,99",2024-11-08 13:23:55,47.396945833333334,8.549959333333334,"Georg Büchner Platz, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",1.239183768915974,3.0715534867572414
321,2024-11-08,14:38:03,21,967,365,636,673,00519,4723.78958N,00833.08658E,10.5,0.2325,0.2055,0.1758,"0,97","0,99",2024-11-08 14:38:03,47.396493,8.551443,"Universität Zürich Irchel, Hubeggstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",1.387536755335492,5.487404265987041
322,2024-11-08,14:38:18,21,967,350,608,653,00513,4723.79064N,00833.08675E,10.5,0.2389,0.2127,0.1806,"0,98","0,98",2024-11-08 14:38:18,47.396510666666664,8.551445833333334,"Universität Zürich Irchel, Hubeggstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",1.387536755335492,5.487404265987041
323,2024-11-08,14:38:28,21,967,362,631,673,00512,4723.79074N,00833.08659E,10.5,0.2319,0.2052,0.1745,"0,99","0,99",2024-11-08 14:38:28,47.396512333333334,8.551443166666667,"Universität Zürich Irchel, Hubeggstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",1.387536755335492,5.487404265987041
324,2024-11-11,12:30:50,22,977,273,355,296,00444,4720.12260N,00831.11436E,22.5,0.8004,0.7781,0.765,"0,16","0,99",2024-11-11 12:30:50,47.33537666666667,8.518572666666667,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1780972450961724,2.6131259297527527
